from_txn_id,to_txn_id,time_delta_hours,amount_ratio,channel_change
3349718,3424827,580.0511,0.6898,True
3349719,3366849,138.0703,1.2077,False
3349720,3357198,54.1558,2.5349,False
3349721,3368335,145.2714,1.7324,False
3349722,3349982,1.1022,0.0534,False
3349723,3350138,1.7572,0.7504,False
3349724,3349812,0.4092,0.0468,False
3349725,3403680,430.7064,0.3079,True
3349726,3350398,3.0417,0.1704,False
3349727,3349768,0.1853,1.5844,False
3349728,3351364,16.8333,0.6789,False
3349729,3349864,0.5672,1.4363,False
3349730,3349765,0.1486,1.0789,True
3349731,3352822,23.6281,0.3326,False
3349732,3350355,2.7325,4.439,False
3349733,3349940,0.8719,0.9996,False
3349734,3350074,1.4064,3.8758,False
3349735,3354170,32.0725,0.427,False
3349736,3350159,1.7767,2.0409,False
3349737,3349901,0.7036,0.7528,False
3349738,3353487,26.3267,3.7712,False
3349739,3350058,1.3197,11.2253,False
3349740,3349778,0.1619,0.1623,False
3349741,3349750,0.0414,2.7116,False
3349742,3349756,0.0539,1.0002,False
3349743,3349799,0.2647,0.505,False
3349744,3352862,23.7342,0.2317,True
3349745,3349758,0.0397,1.0792,False
3349746,3371692,171.3808,7.4234,False
3349748,3349780,0.1336,0.408,False
3349749,3349935,0.7797,0.7066,False
3349750,3349796,0.1903,0.6234,False
3349751,3350202,1.9656,1.1741,False
3349752,3350423,3.0075,1.0718,True
3349753,3349798,0.2203,2.7926,False
3349754,3351251,15.9953,2.2833,False
3349755,3349883,0.5364,7.8314,False
3349756,3349790,0.1511,0.9992,False
3349757,3456851,855.4939,0.3604,False
3349758,3349977,0.9014,0.9656,False
3349759,3350006,1.0081,1.691,False
3349760,3351310,16.3519,3.8923,False
3349761,3349766,0.0264,0.1701,False
3349762,3349929,0.7239,1.0541,False
3349764,3352436,21.9964,0.8641,True
3349765,3349830,0.2578,0.1629,False
3349766,3349938,0.7422,1.6827,False
3349767,3350260,2.1536,1.3052,False
3349768,3349783,0.0744,1.0013,False
3349769,3349773,0.0181,0.9994,False
3349770,3349970,0.8453,0.6314,False
3349771,3349793,0.1133,1.001,False
3349772,3349867,0.3853,3.5385,False
3349773,3350174,1.7169,1.5722,False
3349774,3351436,16.9864,2.207,False
3349775,3365225,120.0356,0.2118,False
3349776,3352651,22.8033,0.6339,False
3349777,3350020,0.9756,0.3491,False
3349778,3350604,4.1225,0.9985,False
3349779,3349834,0.1989,0.0765,False
3349780,3349785,0.0211,2.4508,False
3349781,3349981,0.7958,1.0107,False
3349782,3383380,265.9531,0.6988,False
3349783,3349939,0.6597,1.8584,False
3349784,3354563,40.2242,2.092,False
3349785,3349807,0.0997,0.0775,False
3349786,3349914,0.5483,0.5607,False
3349787,3354174,32.0928,1.0058,False
3349788,3351050,13.8589,5.1979,True
3349789,3350254,2.0178,6.8568,False
3349790,3349795,0.0203,0.9986,False
3349791,3353036,24.235,6.8193,False
3349792,3352097,20.1533,0.5493,False
3349793,3384536,280.98,1.3868,False
3349795,3349801,0.0492,1.0022,False
3349796,3349865,0.2669,0.9101,False
3349797,3351900,19.2097,2.5385,True
3349798,3349997,0.7761,1.0003,False
3349799,3349911,0.4661,1.9115,False
3349800,3349892,0.3569,0.7424,False
3349801,3349850,0.1547,3.4887,False
3349802,3364351,115.6311,1.581,False
3349803,3351662,18.1189,1.1057,False
3349804,3349888,0.3244,10.2202,False
3349805,3351478,17.0842,1.461,False
3349806,3362056,95.3436,0.2013,False
3349807,3349809,0.0017,3.4008,False
3349808,3350064,1.0403,0.7299,False
3349809,3349853,0.1569,0.9282,False
3349810,3351320,16.185,1.0,False
3349811,3384242,279.0233,1.1521,False
3349812,3349878,0.25,1.8939,False
3349813,3350380,2.5003,0.2997,False
3349814,3350171,1.5331,1.066,False
3349815,3350823,5.5217,1.0003,False
3349816,3440019,698.2839,0.7649,False
3349818,3444473,740.3058,0.4331,False
3349819,3349835,0.0389,0.9995,False
3349820,3376368,212.5825,2.6758,False
3349821,3360093,77.0056,0.5781,False
3349822,3350336,2.2725,0.2699,False
3349823,3350140,1.3086,0.9079,False
3349825,3349916,0.4114,0.8077,False
3349826,3367847,142.5492,0.3689,False
3349827,3349884,0.2433,0.9984,False
3349828,3353250,24.9161,0.505,False
3349829,3372367,182.9706,1.4277,False
3349830,3349833,0.0097,6.1399,False
3349831,3355804,46.3642,3.7078,False
3349832,3349971,0.5975,0.3553,False
3349833,3349868,0.1536,0.4442,False
3349834,3350093,1.0767,3.6307,False
3349835,3349881,0.2097,1.0012,False
3349836,3350262,1.9011,0.5557,False
3349837,3351184,15.1747,2.3432,False
3349838,3364725,117.4297,0.9983,False
3349839,3350297,2.0364,0.0612,False
3349840,3349869,0.1386,0.9999,False
3349841,3350314,2.1294,3.7475,False
3349842,3349843,0.0139,0.4399,False
3349843,3349871,0.1303,4.1517,False
3349844,3349848,0.0075,1.0,False
3349845,3350102,1.0483,1.0207,False
3349846,3350015,0.6958,0.3448,False
3349847,3349894,0.2386,0.107,False
3349848,3350231,1.7067,1.0009,False
3349849,3350647,4.1589,0.868,False
3349850,3349887,0.1722,0.4854,False
3349851,3350101,1.0278,1.8309,False
3349852,3349985,0.5644,1.5363,False
3349853,3349879,0.105,4.0875,False
3349854,3350129,1.1619,1.0001,False
3349855,3350255,1.7647,1.3086,False
3349856,3358550,68.6744,4.5367,False
3349857,3349924,0.3214,0.9971,False
3349858,3355523,45.0336,0.4509,False
3349859,3349952,0.4119,1.4021,False
3349860,3350340,2.1597,0.0833,False
3349861,3349934,0.3364,1.0009,False
3349862,3350331,2.0989,9.4709,True
3349863,3351917,19.0544,0.5459,False
3349864,3350248,1.6964,0.1646,False
3349865,3349872,0.0369,0.9971,False
3349866,3368539,145.5544,0.363,False
3349867,3350304,1.9569,0.0905,False
3349868,3349933,0.2942,1.2519,False
3349869,3349948,0.3642,1.0492,True
3349870,3350166,1.2725,1.0026,False
3349871,3349989,0.4939,0.1949,False
3349872,3349899,0.145,3.8505,False
3349873,3354986,42.3567,1.4634,False
3349874,3350393,2.3703,1.9802,False
3349875,3351827,18.5861,0.2171,False
3349876,3351933,19.0739,1.6886,False
3349877,3388894,311.335,2.4777,False
3349878,3349885,0.0453,0.5912,False
3349879,3349957,0.34,0.9203,False
3349880,3460568,885.2417,3.2965,False
3349881,3352367,21.2142,0.9997,False
3349882,3350070,0.7778,0.715,False
3349883,3350317,1.9389,4.4629,False
3349884,3352893,23.2625,1.0008,False
3349885,3350075,0.7822,4.0327,False
3349886,3349895,0.0586,1.0076,False
3349887,3349984,0.3944,1.2993,False
3349888,3350132,1.0244,0.1549,False
3349889,3351431,16.4836,1.828,False
3349890,3351130,14.4003,0.2034,False
3349891,3350173,1.2114,1.4573,False
3349892,3350012,0.4556,0.7286,False
3349893,3536308,1528.3792,1.0006,False
3349894,3350083,0.7478,5.5579,False
3349895,3349910,0.0778,1.0,False
3349897,3354539,39.5658,0.2568,False
3349898,3352992,23.6122,4.723,False
3349899,3349928,0.1156,2.2808,False
3349900,3360547,86.8411,1.2012,False
3349901,3349932,0.12,1.0004,False
3349902,3350401,2.2644,1.0359,False
3349903,3352371,21.1111,1.0893,False
3349904,3350170,1.1386,1.0721,False
3349905,3350930,7.2689,4.1701,False
3349906,3351411,16.2767,1.2616,False
3349907,3350634,3.8011,4.8304,False
3349908,3350010,0.3569,2.6292,False
3349909,3351618,17.4119,2.0012,False
3349910,3349964,0.1906,0.8936,False
3349911,3349978,0.2269,0.3446,False
3349912,3349958,0.1717,0.3381,False
3349913,3363175,101.7833,5.0711,False
3349914,3349915,0.0014,0.5838,False
3349915,3350038,0.4986,2.67,False
3349916,3349966,0.1894,0.1287,False
3349917,3358461,67.9603,0.7526,False
3349918,3349953,0.12,0.992,False
3349919,3349980,0.1994,2.4653,False
3349920,3350440,2.3703,0.9564,False
3349921,3350769,4.6289,1.0648,False
3349922,3349996,0.2589,0.4922,False
3349923,3362858,98.7575,0.6209,False
3349924,3350031,0.3975,1.0017,False
3349925,3350975,9.5942,0.505,False
3349926,3354105,29.8767,0.4967,False
3349927,3352766,22.6075,1.5523,False
3349928,3349941,0.0467,0.2999,False
3349929,3350017,0.3203,12.4088,False
3349930,3418420,542.2603,1.3338,False
3349931,3350235,1.3297,3.5724,False
3349932,3350028,0.3514,0.7461,False
3349933,3349968,0.1347,0.9007,False
3349934,3364844,117.6156,0.1952,False
3349935,3350026,0.3319,0.362,False
3349936,3350041,0.4278,1.0005,False
3349937,3351604,17.2542,0.5173,False
3349938,3349943,0.0131,0.9089,False
3349939,3350226,1.2664,0.345,False
3349940,3350023,0.2983,1.0007,False
3349941,3349973,0.1158,0.5856,False
3349942,3350149,0.8281,1.8701,False
3349943,3352148,19.8244,1.3282,False
3349944,3350025,0.2936,4.3601,False
3349945,3350133,0.7711,0.2593,False
3349946,3350694,4.0217,1.5534,False
3349947,3352362,20.8808,6.7511,False
3349948,3350111,0.6497,0.5628,False
3349949,3350224,1.2239,1.1768,True
3349950,3351510,16.6739,1.5135,False
3349951,3350733,4.2975,0.5546,False
3349952,3349993,0.1531,0.4535,False
3349953,3363084,100.4986,7.832,True
3349954,3350711,4.115,0.5471,False
3349955,3350443,2.2642,5.0838,False
3349956,3350050,0.3981,0.9968,False
3349957,3350051,0.3997,0.6118,False
3349958,3350036,0.3047,2.958,False
3349959,3349962,0.0058,0.495,False
3349960,3350019,0.2083,2.1351,False
3349961,3350685,3.9006,2.8506,False
3349962,3350043,0.3508,1.675,False
3349963,3350147,0.7503,1.2299,False
3349964,3354807,41.0008,1.7604,False
3349965,3350000,0.1069,1.29,False
3349966,3350250,1.2517,10.912,False
3349967,3350472,2.4081,1.4021,False
3349968,3350011,0.1411,1.0927,False
3349969,3350205,1.0808,2.3822,True
3349970,3350243,1.2014,10.8325,False
3349971,3349991,0.0747,1.6186,False
3349972,3351580,16.9836,1.003,False
3349973,3350034,0.255,0.9908,False
3349974,3351512,16.6186,5.5071,False
3349975,3350131,0.6692,0.573,False
3349976,3504523,1269.4239,0.9996,False
3349977,3350049,0.3197,1.0001,False
3349978,3350055,0.3378,1.4111,False
3349979,3350492,2.5103,0.2592,False
3349980,3349992,0.0614,3.8318,False
3349981,3350013,0.1258,1.3481,False
3349982,3350021,0.1411,1.9943,False
3349983,3350179,0.8822,0.9193,False
3349984,3350125,0.6117,3.6424,False
3349985,3350091,0.4281,4.4194,False
3349986,3405304,445.1881,1.2073,False
3349987,3371491,169.0756,0.2579,False
3349988,3371611,169.8097,0.7199,False
3349989,3350018,0.0944,15.9358,False
3349990,3352708,22.1303,1.0003,False
3349991,3350073,0.3344,2.6122,False
3349992,3350086,0.3881,0.7079,False
3349993,3350067,0.3036,0.7954,False
3349994,3362733,97.7467,0.4774,False
3349995,3350271,1.2617,1.084,False
3349996,3352130,19.5322,1.2684,False
3349997,3350137,0.5975,0.4193,False
3349998,3362472,96.5033,1.115,False
3349999,3364270,114.4383,0.5729,False
3350000,3350095,0.3931,0.2121,False
3350001,3350527,2.6617,1.7678,False
3350002,3350324,1.4967,1.2365,False
3350003,3399311,398.8231,3.5136,False
3350004,3350965,8.5942,0.1389,False
3350005,3387819,305.8006,0.0622,True
3350006,3350196,0.9039,0.5101,False
3350007,3360084,76.2142,0.4396,False
3350008,3350032,0.1075,6.2731,False
3350009,3350522,2.6008,0.0078,False
3350010,3360088,76.2317,0.9628,False
3350011,3350120,0.5008,0.5063,False
3350012,3350272,1.2211,0.1189,True
3350013,3350181,0.7992,0.6241,False
3350014,3350689,3.7253,1.611,False
3350015,3350118,0.4581,0.981,False
3350016,3359613,72.9861,1.1518,False
3350017,3350573,2.9131,0.1326,False
3350018,3350030,0.0503,0.0625,False
3350019,3351053,12.9458,0.3774,False
3350020,3350048,0.1575,0.9998,False
3350021,3350024,0.0197,3.8325,False
3350022,3350370,1.6364,2.3615,False
3350023,3352312,20.3969,0.3158,False
3350024,3350326,1.4089,0.2607,False
3350025,3350144,0.5094,0.2233,False
3350026,3350027,0.0019,12.0873,False
3350027,3350054,0.1517,0.6982,False
3350028,3350284,1.2056,0.4676,False
3350029,3350103,0.305,0.9994,False
3350030,3350096,0.2719,2.8207,False
3350031,3352828,22.4308,0.9981,False
3350032,3350044,0.09,6.6438,False
3350033,3370293,163.0183,0.8892,False
3350034,3350065,0.12,0.4562,False
3350035,3350913,6.3597,1.0177,False
3350036,3350062,0.1092,0.0416,False
3350037,3350387,1.6517,0.8954,False
3350038,3350088,0.1842,1.0381,False
3350039,3350542,2.5561,0.8162,False
3350040,3350208,0.8019,0.6342,False
3350041,3360669,87.1569,2.2323,True
3350043,3350591,2.89,0.403,False
3350044,3350080,0.1108,0.0601,False
3350045,3350908,6.2581,1.4858,False
3350046,3355859,45.6858,0.6778,False
3350047,3351348,15.3858,0.3113,False
3350048,3350057,0.025,1.5174,False
3350049,3351856,18.0078,1.0348,False
3350051,3350081,0.0961,0.7243,False
3350052,3350441,1.8508,1.294,False
3350053,3350666,3.4075,1.6603,False
3350054,3350210,0.7564,2.0167,False
3350055,3350113,0.2306,0.7103,False
3350056,3351031,12.3947,0.9955,False
3350057,3350261,0.9503,0.4365,False
3350058,3350104,0.1611,0.4854,False
3350059,3350564,2.6467,0.5333,False
3350060,3350491,2.1492,0.8992,False
3350061,3352091,19.0256,0.1713,False
3350062,3350124,0.2814,3.8432,True
3350063,3350421,1.7175,1.1924,False
3350064,3352732,21.9242,0.821,False
3350065,3350076,0.0469,1.9063,False
3350066,3350312,1.1719,0.2611,False
3350067,3350092,0.0986,1.4867,False
3350068,3365788,121.7356,1.3423,False
3350069,3442297,718.7797,1.1823,False
3350070,3350478,2.0486,0.8824,False
3350071,3350657,3.2608,1.865,False
3350072,3350948,7.2072,6.7066,False
3350073,3350268,0.9242,0.8692,False
3350074,3350106,0.1103,0.9979,False
3350075,3350084,0.0267,0.3331,False
3350076,3350187,0.5386,1.4912,False
3350077,3361128,89.4942,0.3607,False
3350078,3350228,0.7275,3.1415,False
3350079,3453341,816.5275,3.767,False
3350080,3350156,0.3358,2.5049,False
3350081,3350285,0.9761,0.5182,False
3350082,3351894,18.0547,0.5987,False
3350083,3350680,3.3761,0.2754,False
3350084,3350097,0.0453,1.2576,False
3350085,3350142,0.23,0.9794,False
3350086,3350400,1.5289,0.7312,False
3350087,3350180,0.4569,0.9294,False
3350088,3350246,0.7511,1.8782,False
3350089,3385073,282.7786,1.8208,False
3350090,3350169,0.3989,1.0,False
3350091,3350232,0.6858,2.7092,False
3350092,3350119,0.1347,0.6747,False
3350093,3350100,0.0164,0.619,False
3350094,3351559,16.3939,3.4717,False
3350095,3350282,0.9169,1.5279,False
3350096,3350099,0.0117,1.8393,False
3350097,3350346,1.2328,2.2032,False
3350098,3354240,35.1408,6.8537,False
3350099,3350184,0.4589,0.9953,False
3350100,3350274,0.8617,0.1296,False
3350101,3350128,0.1608,1.2686,False
3350102,3350301,0.9772,2.8943,False
3350103,3351416,15.545,4.7161,False
3350104,3350218,0.6231,1.6196,False
3350105,3350215,0.6083,2.8149,False
3350106,3350160,0.2681,0.2588,False
3350107,3350386,1.3706,0.999,False
3350108,3360158,76.3953,1.0017,False
3350109,3368941,146.7547,0.6905,False
3350110,3350175,0.3414,0.3333,False
3350111,3350292,0.8583,0.0854,True
3350112,3350730,3.6228,0.175,False
3350113,3350537,2.2397,1.2561,False
3350114,3350130,0.0842,7.8151,False
3350115,3350511,2.0756,0.9898,False
3350116,3350785,3.9789,3.9774,False
3350117,3366206,125.5636,5.1721,False
3350118,3350341,1.0844,6.3077,False
3350119,3350178,0.2983,1.7375,False
3350120,3350123,0.0217,7.556,False
3350121,3350668,3.135,0.1418,False
3350122,3352958,22.5531,1.0521,False
3350123,3350143,0.0439,0.2615,False
3350124,3350197,0.3758,0.2401,True
3350125,3350351,1.0839,0.5343,False
3350126,3518936,1382.9208,3.3962,True
3350127,3350172,0.2228,1.0002,False
3350128,3350139,0.0228,0.7875,False
3350129,3350219,0.4722,0.2836,False
3350130,3350291,0.7581,0.2171,False
3350131,3350379,1.1706,0.7551,False
3350132,3350182,0.2756,0.2278,False
3350133,3350168,0.1797,0.5304,False
3350134,3350512,1.9889,0.7138,False
3350135,3351025,11.9319,2.1629,False
3350136,3350190,0.2942,0.9999,False
3350137,3350300,0.7789,0.999,False
3350138,3353164,23.2953,0.386,True
3350139,3350352,1.0531,0.5461,False
3350140,3350636,2.8822,1.1035,False
3350141,3498035,1219.3056,1.268,True
3350142,3352399,20.2839,1.2289,False
3350143,3350189,0.2822,0.5759,False
3350144,3350204,0.3717,1.6107,False
3350145,3350146,0.0,1.0019,False
3350146,3354759,39.9989,2.4404,False
3350147,3350675,3.0858,3.5603,False
3350148,3354865,40.6189,2.1647,False
3350149,3351002,10.8922,0.4987,False
3350150,3443843,735.7297,1.0004,False
3350151,3355483,43.5769,0.913,False
3350152,3350167,0.1078,0.9995,False
3350153,3350353,0.9869,1.0009,False
3350154,3353543,24.8689,0.8455,True
3350155,3353811,26.3492,0.6526,False
3350156,3350382,1.0881,0.3593,False
3350157,3350339,0.8986,0.1833,False
3350158,3380053,238.3564,0.1632,False
3350159,3350237,0.3908,1.1875,False
3350160,3350311,0.7444,1.4857,False
3350161,3383723,266.5144,0.5505,False
3350162,3354570,38.675,0.2635,False
3350163,3387004,298.2336,0.7257,False
3350164,3350230,0.3389,1.8371,False
3350165,3350200,0.2033,0.9984,False
3350166,3375613,207.2372,1.6785,True
3350167,3350229,0.3033,1.0007,False
3350168,3350241,0.3375,2.0808,False
3350169,3350584,2.2608,0.4238,True
3350170,3351483,15.5583,3.8251,False
3350171,3352056,18.3733,0.3111,False
3350172,3356664,48.5303,7.5356,False
3350173,3350288,0.5292,1.3186,True
3350174,3352806,21.6983,2.9338,False
3350175,3351146,13.2594,2.1424,False
3350176,3465601,930.2953,1.4972,False
3350177,3350321,0.6714,3.2953,False
3350178,3350347,0.81,6.5529,False
3350179,3350257,0.3592,0.9995,False
3350180,3351635,16.3486,0.5573,False
3350181,3350234,0.2386,5.0571,False
3350182,3350310,0.5867,2.772,False
3350183,3359868,73.6078,0.9993,False
3350184,3350273,0.4031,3.0555,False
3350185,3351542,15.8094,0.0661,False
3350186,3353355,23.7975,0.4495,False
3350187,3350283,0.4436,0.9994,False
3350188,3350788,3.6233,2.4588,False
3350189,3350221,0.1675,3.1907,False
3350190,3539172,1551.5092,0.3409,False
3350191,3354667,39.1053,0.4058,False
3350192,3350362,0.8017,7.9109,False
3350193,3350207,0.0856,1.0104,False
3350194,3386773,291.625,0.7919,False
3350195,3350338,0.6667,0.5442,False
3350196,3350368,0.7903,1.3219,False
3350197,3350316,0.5403,2.9983,False
3350198,3350549,1.8794,0.9073,False
3350199,3350385,0.8692,1.2407,False
3350200,3352332,19.6244,1.3414,False
3350201,3350223,0.1008,1.0022,False
3350202,3350374,0.7736,1.5305,False
3350203,3360313,78.1958,4.5127,False
3350204,3350242,0.1239,1.5035,False
3350205,3350239,0.1144,1.3663,False
3350206,3350238,0.1003,0.5179,False
3350207,3350755,3.2431,1.2636,False
3350208,3350214,0.0225,1.0,False
3350209,3350615,2.3142,1.0553,False
3350210,3350543,1.75,0.4949,False
3350211,3350516,1.5836,2.4927,False
3350212,3350279,0.2858,0.9998,False
3350213,3585804,1946.6897,1.4287,True
3350214,3350240,0.0756,1.0012,False
3350215,3350799,3.5756,0.7396,False
3350216,3350812,3.6375,3.2198,True
3350217,3365753,120.7992,1.9315,False
3350218,3350319,0.4344,0.4064,False
3350219,3351736,16.6258,5.8295,False
3350220,3379055,233.3811,1.5179,False
3350221,3350264,0.1733,0.4604,True
3350222,3355931,45.2147,0.798,False
3350223,3350233,0.0289,0.9976,False
3350224,3350524,1.5983,0.4402,True
3350225,3353178,22.8994,1.0742,False
3350226,3350322,0.4361,0.8277,False
3350227,3350247,0.0783,1.3792,False
3350228,3350333,0.4867,1.2272,False
3350229,3373474,187.2339,0.9996,False
3350230,3350335,0.4867,0.4984,False
3350231,3353044,22.3539,0.5557,False
3350232,3350277,0.2067,0.9999,False
3350233,3350252,0.0767,1.0003,False
3350234,3350834,3.8997,0.6956,False
3350235,3351098,12.5094,0.3009,False
3350236,3361629,91.375,0.5919,False
3350237,3350245,0.0269,0.8278,False
3350238,3353427,23.8858,0.9224,False
3350239,3350356,0.5619,0.4881,False
3350240,3350308,0.3361,0.9974,False
3350241,3350258,0.0947,2.1473,False
3350242,3350529,1.5711,0.6653,False
3350243,3351155,13.0419,0.1732,False
3350244,3350369,0.605,1.0001,False
3350245,3350263,0.1053,1.2057,False
3350246,3350299,0.2325,0.2241,False
3350248,3350466,1.1336,27.487,False
3350249,3351106,12.5372,1.0533,False
3350250,3350286,0.1714,1.0553,False
3350251,3351666,16.2183,0.814,False
3350252,3350276,0.1175,1.0006,False
3350253,3350502,1.3339,2.0013,False
3350254,3350813,3.5111,0.2121,False
3350255,3350414,0.7822,0.052,False
3350256,3363372,107.1856,1.6781,False
3350257,3351295,14.0961,0.4851,False
3350258,3350357,0.4731,0.3598,False
3350259,3351679,16.2186,2.158,True
3350260,3354945,40.4519,1.752,False
3350261,3350337,0.3511,1.4118,False
3350262,3350296,0.1308,8.5595,False
3350263,3350505,1.2922,1.0009,False
3350264,3350334,0.3272,0.9786,True
3350265,3350560,1.6536,2.003,False
3350266,3356187,46.1214,0.3446,False
3350267,3363043,98.6928,0.361,True
3350268,3350364,0.4514,1.4162,False
3350269,3350526,1.4122,0.6534,False
