from_txn_id,to_device_profile_id,newness,proxy_type,match_status,device_type
3309524,DP-9e7b812f43caf134,Found,,match_status:2,mobile
3309541,DP-b9635791b1139e7f,Found,,match_status:1,mobile
3309552,DP-97dc3365e078d588,Found,,,desktop
3309553,DP-4d18d419fd1b944b,Found,,,desktop
3309560,DP-eb47abaf60ab729e,New,,,mobile
3309570,DP-4b74e2b3d52429eb,Found,,match_status:2,desktop
3309575,DP-cc69cef140241ea0,New,,,mobile
3309597,DP-29bc018671cb1ea8,New,,,mobile
3309609,DP-4d18d419fd1b944b,Found,,,desktop
3309620,DP-3af5209112683dc7,Unknown,,,mobile
3309644,DP-d7b3f7ccb5a43825,New,,,mobile
3309651,DP-51845196712bd8ac,New,,match_status:2,desktop
3309652,DP-6219a6a1444505b7,,,,
3309656,DP-be52c45da277abe2,Found,,match_status:2,desktop
3309678,DP-3af5209112683dc7,New,,,mobile
3309694,DP-159fb8e14132be3f,New,,match_status:2,desktop
3309704,DP-2420ad6963d2cb74,New,,,mobile
3309712,DP-6219a6a1444505b7,,,,
3309718,DP-97dc3365e078d588,Found,,,desktop
3309735,DP-68d928e44234b5ed,New,,,mobile
3309744,DP-9dcc9f1b2db73dc8,Found,,,desktop
3309747,DP-4d18d419fd1b944b,New,,,desktop
3309750,DP-a9f0c59b1bfdad88,Found,,,mobile
3309768,DP-27872b29afbe52d2,New,,,mobile
3309772,DP-1f603b41bf0c3ae2,New,,,mobile
3309789,DP-c388f53a1a0021d6,New,,,desktop
3309807,DP-44bf2d65d14ec515,Found,,,desktop
3309808,DP-534cca88bee52149,New,,match_status:2,desktop
3309810,DP-56312c45abf0ff34,New,,,desktop
3309812,DP-06b586604af20226,New,,match_status:2,desktop
3309824,DP-9dcc9f1b2db73dc8,Found,,,desktop
3309837,DP-92ba108116254bb9,New,,,desktop
3309839,DP-4d18d419fd1b944b,Found,,,desktop
3309848,DP-9dcc9f1b2db73dc8,Found,,,desktop
3309851,DP-052865c270f3e7a6,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3309853,DP-e11e32b31757dd65,Found,,,desktop
3309865,DP-e11e32b31757dd65,New,,,desktop
3309867,DP-9dcc9f1b2db73dc8,Found,,,desktop
3309872,DP-8c03e070dbeecc6b,Found,,,desktop
3309882,DP-6219a6a1444505b7,,,,
3309886,DP-9dcc9f1b2db73dc8,New,,,desktop
3309891,DP-3af5209112683dc7,Unknown,,,mobile
3309893,DP-1da29b073ba5b5bb,New,,,desktop
3309899,DP-cfec71e52eaa1808,Found,,match_status:2,desktop
3309908,DP-4d18d419fd1b944b,New,,,desktop
3309918,DP-81718bb38dbea07b,Found,,match_status:1,mobile
3309920,DP-4d18d419fd1b944b,New,,,desktop
3309940,DP-6ada4ba0acac3960,New,,match_status:2,desktop
3309941,DP-4d18d419fd1b944b,Found,,,desktop
3309944,DP-9fbf531f826a628a,New,,match_status:1,mobile
3309955,DP-4d18d419fd1b944b,Found,,,desktop
3309956,DP-3af5209112683dc7,Unknown,,,mobile
3309957,DP-04f4cfc85792f644,New,,,mobile
3309960,DP-4d18d419fd1b944b,Found,,,desktop
3309965,DP-3af5209112683dc7,Unknown,,,mobile
3309976,DP-2a417618e7a18ec2,New,,,mobile
3309979,DP-3af5209112683dc7,Unknown,,,mobile
3309986,DP-0406fbd49308db6b,Found,,,desktop
3309998,DP-fe3657f52500c415,New,,,mobile
3310005,DP-9690ad8aa62f7717,Found,,,mobile
3310007,DP-c68e463b3a9680e4,New,,match_status:2,desktop
3310009,DP-3af5209112683dc7,Unknown,,,mobile
3310013,DP-50b8103ca5a2e9e0,New,,,mobile
3310016,DP-28abebe2d8360936,New,,,desktop
3310025,DP-44bf2d65d14ec515,New,,,desktop
3310038,DP-095ec07dc330e356,New,,match_status:1,mobile
3310040,DP-74d33befd5973e39,Found,,,desktop
3310041,DP-3af5209112683dc7,Unknown,,,mobile
3310042,DP-74d33befd5973e39,New,,,desktop
3310048,DP-949631093d5aa815,Found,,match_status:2,mobile
3310054,DP-be52c45da277abe2,Found,,match_status:2,desktop
3310055,DP-44bf2d65d14ec515,New,,,desktop
3310057,DP-856f33d6c84bf967,New,,,mobile
3310058,DP-44bf2d65d14ec515,New,,,desktop
3310062,DP-4d18d419fd1b944b,New,,,desktop
3310065,DP-bb2adc8ddb885959,New,,match_status:2,desktop
3310066,DP-74d33befd5973e39,Found,,,desktop
3310068,DP-50b8103ca5a2e9e0,Found,,,mobile
3310070,DP-74d33befd5973e39,Found,,,desktop
3310077,DP-0406fbd49308db6b,New,,,desktop
3310080,DP-4d18d419fd1b944b,Found,,,desktop
3310087,DP-b9635791b1139e7f,New,,match_status:2,mobile
3310088,DP-1b0042c73580366b,Unknown,,,mobile
3310090,DP-44bf2d65d14ec515,New,,,desktop
3310091,DP-50b8103ca5a2e9e0,Found,,,mobile
3310092,DP-50b8103ca5a2e9e0,Found,,,mobile
3310095,DP-74d33befd5973e39,Found,,,desktop
3310104,DP-08ee51d36bc8e74c,New,,match_status:1,mobile
3310114,DP-50b8103ca5a2e9e0,Found,,,mobile
3310122,DP-ccf26afc678e5d44,Found,,,mobile
3310125,DP-f94fd803fa3266e0,Found,,,mobile
3310131,DP-74d33befd5973e39,Found,,,desktop
3310132,DP-37452e8f6aed5f6d,New,,,mobile
3310133,DP-440a0f891344e18b,New,,match_status:2,mobile
3310134,DP-0c6544cb409c0356,Found,,match_status:1,mobile
3310136,DP-f94fd803fa3266e0,Found,,,mobile
3310141,DP-4d18d419fd1b944b,Found,,,desktop
3310143,DP-44bf2d65d14ec515,Found,,,desktop
3310149,DP-3af5209112683dc7,Unknown,,,mobile
3310155,DP-3af5209112683dc7,Unknown,,,mobile
3310157,DP-0c6544cb409c0356,New,,match_status:1,mobile
3310170,DP-44bf2d65d14ec515,Found,,,desktop
3310177,DP-b13fb6ea903cf05e,New,,match_status:2,desktop
3310179,DP-538c7be6929bc62f,New,,,mobile
3310180,DP-3af5209112683dc7,Unknown,,,mobile
3310182,DP-3cdb1a4e7f21a423,New,,,mobile
3310184,DP-dde54e329c98295d,New,,,mobile
3310191,DP-44bf2d65d14ec515,New,,,desktop
3310193,DP-2900f2397d640e4d,New,,,mobile
3310195,DP-44bf2d65d14ec515,Found,,,desktop
3310198,DP-44bf2d65d14ec515,Found,,,desktop
3310209,DP-44bf2d65d14ec515,Found,,,desktop
3310211,DP-8645858935eec7d5,Found,,match_status:2,desktop
3310213,DP-218b8da69794808d,New,,,mobile
3310217,DP-44bf2d65d14ec515,New,,,desktop
3310223,DP-17fd7beb72e09371,New,,match_status:2,desktop
3310225,DP-1d3858fc25fafea2,New,,match_status:2,desktop
3310228,DP-1d3858fc25fafea2,Found,,match_status:2,desktop
3310230,DP-3af5209112683dc7,Unknown,,,mobile
3310235,DP-e433710f1bf63c29,New,,match_status:2,desktop
3310238,DP-44bf2d65d14ec515,Found,,,desktop
3310243,DP-c0adea6d2ba2a8e8,Found,,match_status:2,desktop
3310244,DP-44bf2d65d14ec515,Found,,,desktop
3310246,DP-159fb8e14132be3f,New,,match_status:2,desktop
3310259,DP-3af5209112683dc7,Unknown,,,mobile
3310260,DP-8f940ff66b3af03a,New,,match_status:1,mobile
3310265,DP-569992688411fa44,Found,,match_status:2,desktop
3310267,DP-fd1094f3871c7fc1,New,,,mobile
3310268,DP-4b1576af20d3512d,Found,,match_status:2,desktop
3310272,DP-3af5209112683dc7,Found,,,mobile
3310277,DP-77f9e8f2f6963ea6,Found,,match_status:2,desktop
3310279,DP-218b8da69794808d,Found,,,mobile
3310282,DP-3502ba6b373120f1,Found,,match_status:2,desktop
3310283,DP-44bf2d65d14ec515,Found,,,desktop
3310288,DP-6219a6a1444505b7,,,,
3310292,DP-3af5209112683dc7,Unknown,,,mobile
3310296,DP-44bf2d65d14ec515,New,,,desktop
3310301,DP-3af5209112683dc7,Found,,,mobile
3310305,DP-44bf2d65d14ec515,New,,,desktop
3310307,DP-8f940ff66b3af03a,Found,,match_status:1,mobile
3310310,DP-44bf2d65d14ec515,New,,,desktop
3310311,DP-28abebe2d8360936,New,,,desktop
3310314,DP-3502ba6b373120f1,Found,,match_status:2,desktop
3310319,DP-538c7be6929bc62f,Found,,,mobile
3310321,DP-4d18d419fd1b944b,Found,,,desktop
3310328,DP-4d18d419fd1b944b,New,,,desktop
3310335,DP-12644265ae125ba5,New,,,mobile
3310339,DP-9dcc9f1b2db73dc8,New,,,desktop
3310342,DP-6d8ccb43045b4371,Found,,match_status:2,desktop
3310346,DP-110e26839d107f59,Found,,match_status:2,mobile
3310352,DP-44bf2d65d14ec515,New,,,desktop
3310353,DP-44bf2d65d14ec515,New,,,desktop
3310354,DP-1e82d3dedabecfcd,Found,,match_status:2,desktop
3310362,DP-9dcc9f1b2db73dc8,Found,,,desktop
3310365,DP-92ba108116254bb9,New,,,desktop
3310366,DP-b0aa8ca3bc722257,Unknown,,match_status:2,desktop
3310368,DP-2f7885b41a70f7f4,New,,,mobile
3310369,DP-3af5209112683dc7,New,,,mobile
3310371,DP-ebcd71afee67e8dd,Found,,match_status:2,mobile
3310373,DP-1e82d3dedabecfcd,Found,,match_status:2,desktop
3310383,DP-9dcc9f1b2db73dc8,Found,,,desktop
3310390,DP-dad59349b29cc206,New,,,mobile
3310394,DP-1af9a5620754567f,New,,,desktop
3310411,DP-3af5209112683dc7,Unknown,,,mobile
3310412,DP-1747004ac001e691,Found,,,mobile
3310419,DP-bb829bc91449196e,Found,,match_status:2,desktop
3310420,DP-bb829bc91449196e,Found,,match_status:2,desktop
3310427,DP-644f43676b4dd944,New,,,desktop
3310432,DP-b902eb17bfdf817d,New,,match_status:1,mobile
3310441,DP-92ba108116254bb9,New,,,desktop
3310442,DP-9dcc9f1b2db73dc8,Found,,,desktop
3310445,DP-052865c270f3e7a6,New,,match_status:1,mobile
3310446,DP-92ba108116254bb9,New,,,desktop
3310449,DP-a8be440eda91ff0c,New,,,mobile
3310454,DP-690949006946889c,Found,,match_status:1,mobile
3310455,DP-92ba108116254bb9,New,,,desktop
3310458,DP-690949006946889c,Found,,match_status:1,mobile
3310459,DP-3af5209112683dc7,Unknown,,,mobile
3310460,DP-690949006946889c,Found,,match_status:1,mobile
3310461,DP-690949006946889c,New,,match_status:1,mobile
3310467,DP-690949006946889c,Found,,match_status:1,mobile
3310469,DP-690949006946889c,Found,,match_status:1,mobile
3310475,DP-690949006946889c,Found,,match_status:1,mobile
3310486,DP-4b1576af20d3512d,Found,,match_status:2,desktop
3310490,DP-3af5209112683dc7,Unknown,,,mobile
3310495,DP-3af5209112683dc7,Unknown,,,mobile
3310498,DP-44bf2d65d14ec515,New,,,desktop
3310501,DP-8d17f8d3aede9995,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3310505,DP-8d17f8d3aede9995,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3310510,DP-d6f18ac65773a360,Found,,,mobile
3310512,DP-d6f18ac65773a360,Found,,,mobile
3310522,DP-8d17f8d3aede9995,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3310524,DP-8d17f8d3aede9995,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3310530,DP-052865c270f3e7a6,Found,,match_status:2,mobile
3310539,DP-e11e32b31757dd65,New,,,desktop
3310545,DP-47965765dcfca730,Found,IP_PROXY:TRANSPARENT,,mobile
3310550,DP-17d73258e470f7f8,New,,match_status:2,mobile
3310551,DP-77f9e8f2f6963ea6,Found,,match_status:2,desktop
3310575,DP-117e0ec13c075458,Found,,match_status:2,desktop
3310587,DP-fb5784abc5857911,New,,match_status:1,mobile
3310588,DP-fb5784abc5857911,Found,,match_status:1,mobile
3310592,DP-3af5209112683dc7,Unknown,,,mobile
3310602,DP-d0db9a914703f0ac,Found,,match_status:2,desktop
3310603,DP-997f20f288b168c7,Found,,match_status:2,desktop
3310616,DP-9a3712d03d1b5510,Found,IP_PROXY:HIDDEN,match_status:2,desktop
3310624,DP-3ce0b1b322b1edf5,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3310630,DP-3ce0b1b322b1edf5,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3310645,DP-4726f9c354519d5f,Found,,,mobile
3310646,DP-56312c45abf0ff34,New,,,desktop
3310657,DP-d4d57af8de2fb247,New,,match_status:1,mobile
3310674,DP-052865c270f3e7a6,New,,match_status:1,mobile
3310676,DP-4726f9c354519d5f,Found,,,mobile
3310684,DP-92ba108116254bb9,Found,,,desktop
3310691,DP-1af9a5620754567f,New,,,desktop
3310694,DP-4726f9c354519d5f,Found,,,mobile
3310697,DP-4726f9c354519d5f,Found,,,mobile
3310704,DP-44bf2d65d14ec515,Found,,,desktop
3310705,DP-00a0d4c36088abbc,Found,,match_status:2,desktop
3310710,DP-9300db47ac591ae7,Found,,match_status:2,desktop
3310715,DP-790f5cedf39b235d,New,,match_status:2,mobile
3310719,DP-3602372da65b70cf,Found,,match_status:2,desktop
3310722,DP-3af5209112683dc7,Unknown,,,mobile
3310729,DP-930694a47db4ae1e,New,,,mobile
3310732,DP-44bf2d65d14ec515,New,,,desktop
3310737,DP-44bf2d65d14ec515,Found,,,desktop
3310741,DP-9300db47ac591ae7,New,,match_status:2,desktop
3310742,DP-1da29b073ba5b5bb,New,,,desktop
3310743,DP-8d17f8d3aede9995,New,,match_status:1,mobile
3310749,DP-a286a55cd36dd53d,Found,,match_status:2,desktop
3310762,DP-698d5df6e8c4a2a1,New,,,desktop
3310765,DP-6d8ccb43045b4371,New,,match_status:2,desktop
3310771,DP-8f940ff66b3af03a,New,,match_status:1,mobile
3310790,DP-b3589ef60b09d204,Found,,match_status:2,desktop
3310802,DP-add13ee6c3023a23,Found,,match_status:2,desktop
3310804,DP-9dcc9f1b2db73dc8,Found,,,desktop
3310808,DP-0d4d44a21a142a7c,New,,match_status:2,desktop
3310815,DP-31471373af463bda,New,,,mobile
3310836,DP-31471373af463bda,Found,,,mobile
3310840,DP-92ba108116254bb9,Found,,,desktop
3310849,DP-9dcc9f1b2db73dc8,Found,,,desktop
3310859,DP-31471373af463bda,Found,,,mobile
3310862,DP-a2df47f4e59de96f,Found,,,desktop
3310866,DP-31471373af463bda,Found,,,mobile
3310867,DP-9dcc9f1b2db73dc8,Found,,,desktop
3310869,DP-77f9e8f2f6963ea6,Found,,match_status:2,desktop
3310871,DP-9dcc9f1b2db73dc8,Found,,,desktop
3310880,DP-e11e32b31757dd65,Found,,,desktop
3310882,DP-1042c8a362bd4eb6,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3310885,DP-322c802c686b9d29,New,IP_PROXY:ANONYMOUS,,desktop
3310893,DP-635ea8bc41ed14ee,New,,match_status:2,desktop
3310920,DP-caa88bdaf6bbb364,Found,,match_status:2,mobile
3310922,DP-8f940ff66b3af03a,New,,match_status:1,mobile
3310928,DP-10d5a45323d8571d,New,,,desktop
3310929,DP-4d18d419fd1b944b,Found,,,desktop
3310937,DP-12a68be70c6df0a8,Unknown,,match_status:2,desktop
3310947,DP-47965765dcfca730,New,,match_status:1,mobile
3310954,DP-3af5209112683dc7,Unknown,,,mobile
3310958,DP-92ba108116254bb9,New,,,desktop
3310964,DP-707f6cd555fc5666,New,,,desktop
3310970,DP-44bf2d65d14ec515,Found,,,desktop
3310979,DP-392f04873a74d619,New,,,mobile
3310981,DP-4d471fe7671da769,Found,,match_status:2,desktop
3310996,DP-2d55115576b83c28,New,,match_status:2,mobile
3311000,DP-44bf2d65d14ec515,Found,,,desktop
3311008,DP-1d3858fc25fafea2,New,,match_status:2,desktop
3311020,DP-e11e32b31757dd65,Found,,,desktop
3311022,DP-c388f53a1a0021d6,New,,,desktop
3311031,DP-559dbaa977098202,New,,match_status:2,desktop
3311040,DP-47965765dcfca730,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3311054,DP-c65965218e883201,Found,,,mobile
3311060,DP-8b5b5701fe4ffe54,New,,match_status:2,desktop
3311072,DP-9dcc9f1b2db73dc8,New,,,desktop
3311081,DP-f57f7bcdef28efac,Found,,match_status:2,desktop
3311088,DP-c65965218e883201,Found,,,mobile
3311090,DP-92ba108116254bb9,New,,,desktop
3311094,DP-971b936935a83703,New,,match_status:2,desktop
3311096,DP-289a11291f6e205a,Found,,match_status:2,mobile
3311102,DP-4d18d419fd1b944b,Found,,,desktop
3311122,DP-92ba108116254bb9,Found,,,desktop
3311127,DP-3af5209112683dc7,Unknown,,,mobile
3311146,DP-f57f7bcdef28efac,Found,,match_status:2,desktop
3311147,DP-44bf2d65d14ec515,New,,,desktop
3311151,DP-f3022eda2176ab49,New,,match_status:2,desktop
3311158,DP-3af5209112683dc7,Unknown,,,mobile
3311170,DP-9a3712d03d1b5510,New,,match_status:2,desktop
3311172,DP-44bf2d65d14ec515,Found,,,desktop
3311173,DP-ef546a39f71c8320,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3311175,DP-ebcd71afee67e8dd,New,,match_status:1,mobile
3311177,DP-79d8af9f0262f994,New,,match_status:1,mobile
3311198,DP-a838bd86ba7ff141,New,,match_status:2,desktop
3311202,DP-654f1b25d81b524d,Found,,match_status:2,desktop
3311206,DP-9dcc9f1b2db73dc8,Found,,,desktop
3311207,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311208,DP-05d38ade2e47768d,New,,match_status:0,desktop
3311218,DP-a8b04d270f563109,Found,,match_status:2,desktop
3311233,DP-4d18d419fd1b944b,Found,,,desktop
3311234,DP-bba7b32d4aa413fc,New,,match_status:2,desktop
3311239,DP-3af5209112683dc7,Unknown,,,mobile
3311247,DP-997f20f288b168c7,New,,match_status:2,desktop
3311248,DP-ef546a39f71c8320,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3311257,DP-911759bf89e35217,Found,,,desktop
3311258,DP-b0f8f9125f8358f2,New,,match_status:2,desktop
3311260,DP-2c3652ae19c1673a,New,,match_status:2,desktop
3311281,DP-a8b04d270f563109,Found,,match_status:2,desktop
3311283,DP-3af5209112683dc7,Unknown,,,mobile
3311284,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311290,DP-4d471fe7671da769,New,IP_PROXY:TRANSPARENT,match_status:2,desktop
3311291,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311294,DP-e78c81036bf49702,Found,,match_status:2,desktop
3311303,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311320,DP-e78c81036bf49702,Found,,match_status:2,desktop
3311322,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311323,DP-bba7b32d4aa413fc,Found,,match_status:2,desktop
3311326,DP-5c56755880a176a1,New,,match_status:2,desktop
3311332,DP-e78c81036bf49702,Found,,match_status:2,desktop
3311334,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311344,DP-e78c81036bf49702,Found,,match_status:2,desktop
3311349,DP-77f9e8f2f6963ea6,New,,match_status:2,desktop
3311350,DP-e78c81036bf49702,Found,,match_status:2,desktop
3311352,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311353,DP-6f57c8496415e0a6,Found,,match_status:2,desktop
3311356,DP-71822bcb6bdcb5bd,Found,,,mobile
3311359,DP-91b0c48f414b325c,Found,,,mobile
3311366,DP-4d18d419fd1b944b,Found,,,desktop
3311370,DP-e78c81036bf49702,Found,,match_status:2,desktop
3311371,DP-8c64eebf92fcf530,Found,,match_status:2,mobile
3311373,DP-e78c81036bf49702,Found,,match_status:2,desktop
3311377,DP-91b0c48f414b325c,Found,,,mobile
3311379,DP-5c6eb820743d981c,Found,,match_status:2,mobile
3311387,DP-44bf2d65d14ec515,Found,,,desktop
3311396,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311397,DP-3af5209112683dc7,Unknown,,,mobile
3311398,DP-e78c81036bf49702,New,,match_status:2,desktop
3311421,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311422,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311424,DP-1042c8a362bd4eb6,Found,,match_status:2,desktop
3311426,DP-117e0ec13c075458,New,IP_PROXY:ANONYMOUS,match_status:2,desktop
3311430,DP-e78c81036bf49702,Found,,match_status:2,desktop
3311431,DP-27872b29afbe52d2,New,,,mobile
3311432,DP-44bf2d65d14ec515,New,,,desktop
3311435,DP-8c64eebf92fcf530,Found,,match_status:2,mobile
3311436,DP-e38a4ec85c35a33f,Found,,match_status:2,desktop
3311438,DP-79d8af9f0262f994,New,,match_status:1,mobile
3311448,DP-d79119fb24d5561e,New,,match_status:2,desktop
3311457,DP-b9635791b1139e7f,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3311466,DP-d0db9a914703f0ac,Found,,match_status:2,desktop
3311468,DP-b107ed0d335edfec,New,,,mobile
3311476,DP-d0db9a914703f0ac,Found,,match_status:2,desktop
3311477,DP-469ae298d23931e8,Found,,,mobile
3311478,DP-8c64eebf92fcf530,New,,match_status:2,mobile
3311511,DP-6095f536ce9fecb7,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3311514,DP-26d2780db7599545,Found,,match_status:1,desktop
3311525,DP-3af5209112683dc7,Unknown,,,mobile
3311539,DP-92ba108116254bb9,Found,,,desktop
3311540,DP-1042c8a362bd4eb6,Unknown,IP_PROXY:TRANSPARENT,match_status:2,desktop
3311555,DP-77f9e8f2f6963ea6,New,,match_status:2,desktop
3311560,DP-44bf2d65d14ec515,New,,,desktop
3311574,DP-3af5209112683dc7,Unknown,,,mobile
3311587,DP-3af5209112683dc7,Unknown,,,mobile
3311594,DP-b59b41ae704e319a,Found,,match_status:0,desktop
3311612,DP-e0841cd811fd1871,New,,match_status:1,mobile
3311613,DP-44bf2d65d14ec515,New,,,desktop
3311615,DP-44bf2d65d14ec515,New,,,desktop
3311626,DP-97dc3365e078d588,Found,,,desktop
3311629,DP-aa161a4bafabbf39,Found,,,mobile
3311632,DP-1caf41d74d43f774,Found,,match_status:2,desktop
3311633,DP-44bf2d65d14ec515,Found,,,desktop
3311639,DP-7a2d5e29a740d849,Unknown,,match_status:2,desktop
3311645,DP-aa161a4bafabbf39,Found,,,mobile
3311646,DP-97dc3365e078d588,Found,,,desktop
3311667,DP-3d7882a9862933c6,Found,,match_status:2,desktop
3311671,DP-97dc3365e078d588,Found,,,desktop
3311673,DP-e0d6d1aab7d9a932,New,,,mobile
3311678,DP-10d5a45323d8571d,New,,,desktop
3311680,DP-36f003e9e790dd1a,New,,,desktop
3311690,DP-6095f536ce9fecb7,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3311699,DP-aa161a4bafabbf39,Found,,,mobile
3311707,DP-4d18d419fd1b944b,New,,,desktop
3311723,DP-7470c996e8e0b650,New,,,mobile
3311737,DP-6b2de1c47b15d4e8,Found,,,mobile
3311740,DP-1042c8a362bd4eb6,New,,match_status:2,desktop
3311750,DP-052865c270f3e7a6,New,,match_status:1,mobile
3311766,DP-844b652163a04358,Found,,match_status:2,desktop
3311771,DP-5aaa09dfe7bea2df,New,,match_status:1,mobile
3311778,DP-81718bb38dbea07b,New,,match_status:1,mobile
3311780,DP-5aaa09dfe7bea2df,Found,,match_status:1,mobile
3311787,DP-6b2de1c47b15d4e8,Found,,,mobile
3311799,DP-44bf2d65d14ec515,New,,,desktop
3311800,DP-c556323c9fbce76d,Found,,,mobile
3311808,DP-1042c8a362bd4eb6,Found,,match_status:0,desktop
3311813,DP-92ba108116254bb9,New,,,desktop
3311816,DP-06b586604af20226,New,,match_status:2,desktop
3311818,DP-81718bb38dbea07b,Found,,match_status:1,mobile
3311824,DP-844b652163a04358,New,,match_status:2,desktop
3311830,DP-83e5e27a8632d361,Found,,match_status:2,desktop
3311833,DP-44bf2d65d14ec515,New,,,desktop
3311841,DP-3af5209112683dc7,New,,,mobile
3311842,DP-1af9a5620754567f,New,,,desktop
3311844,DP-45f74e1c87cb0372,Found,,,desktop
3311880,DP-6219a6a1444505b7,,,,
3311883,DP-243011f0982d5f54,Found,IP_PROXY:HIDDEN,match_status:2,mobile
3311891,DP-28abebe2d8360936,New,,,desktop
3311892,DP-6219a6a1444505b7,,,,
3311900,DP-44bf2d65d14ec515,Found,,,desktop
3311910,DP-0b8624d2d09a45c4,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3311955,DP-fa53a78bb3531789,New,,,mobile
3311957,DP-243011f0982d5f54,New,IP_PROXY:HIDDEN,match_status:2,mobile
3311959,DP-55272844a9d1b0f4,New,,match_status:2,desktop
3311978,DP-28f2c4ad3d3d4bbe,Found,,,mobile
3311979,DP-b3589ef60b09d204,New,,match_status:2,desktop
3311980,DP-e9400af5e93bf602,New,,match_status:2,desktop
3311983,DP-47965765dcfca730,Found,,match_status:1,mobile
3311986,DP-44bf2d65d14ec515,New,,,desktop
3311995,DP-1af9a5620754567f,Unknown,,,desktop
3312000,DP-159fb8e14132be3f,New,,match_status:2,desktop
3312004,DP-6d8ccb43045b4371,New,,match_status:2,desktop
3312005,DP-3af5209112683dc7,Unknown,,,mobile
3312012,DP-44bf2d65d14ec515,New,,,desktop
3312016,DP-6219a6a1444505b7,,,,
3312020,DP-3af5209112683dc7,Unknown,,,mobile
3312022,DP-b459b5ddb22a9819,New,,match_status:2,desktop
3312024,DP-12a68be70c6df0a8,New,,match_status:2,desktop
3312026,DP-6219a6a1444505b7,,,,
3312040,DP-1af9a5620754567f,Unknown,,,desktop
3312065,DP-fd222816fd801abc,New,,match_status:2,desktop
3312067,DP-c0f3eef54866640b,New,,,mobile
3312068,DP-b459b5ddb22a9819,Found,,match_status:2,desktop
3312079,DP-8f940ff66b3af03a,New,,match_status:1,mobile
3312081,DP-ebcd71afee67e8dd,New,,match_status:1,mobile
3312094,DP-e9e4a2bed8103492,New,,match_status:2,desktop
3312122,DP-97dc3365e078d588,New,,,desktop
3312134,DP-27872b29afbe52d2,New,,,mobile
3312143,DP-92ba108116254bb9,Found,,,desktop
3312144,DP-a9139bb588d6f4b7,Found,,match_status:2,desktop
3312158,DP-06b586604af20226,Found,,match_status:2,desktop
3312166,DP-44bf2d65d14ec515,Found,,,desktop
3312222,DP-3af5209112683dc7,Unknown,,,mobile
3312245,DP-6219a6a1444505b7,,,,
3312247,DP-f9c1a9e9795c10df,New,,,mobile
3312249,DP-844b652163a04358,Found,,match_status:2,desktop
