customer_id,total_txns,online_txns,in_person_txns,region_count,avg_amount,max_amount,first_ts,last_ts
C07546,8,0,8,3,54.1575,201.01,2016-10-14 16:32:22,2016-11-21 14:13:21
C07547,26,5,21,12,146.80884615384616,713.94,2016-07-03 23:13:44,2016-12-30 16:42:50
C07548,1,1,0,1,199.96,199.96,2016-07-23 19:50:30,2016-07-23 19:50:30
C07549,6,0,6,1,57.00666666666666,76.96,2016-10-23 20:16:44,2016-12-25 18:21:58
C07550,1,1,0,1,125.01,125.01,2016-11-04 23:34:40,2016-11-04 23:34:40
C07551,3,0,3,1,92.95333333333333,116.97,2016-07-09 03:13:06,2016-12-12 12:14:34
C07552,67,10,57,1,105.26447761194031,1677.41,2016-07-08 03:06:46,2016-12-31 18:43:10
C07553,2,0,2,1,77.0,106.99,2016-11-14 21:35:46,2016-12-11 12:04:10
C07554,2,2,0,1,150.015,150.06,2016-12-28 03:02:33,2016-12-28 03:23:30
C07555,24,1,23,1,90.93333333333334,389.98,2016-07-12 17:00:52,2016-12-30 16:00:11
C07556,2,0,2,1,63.92,63.92,2016-07-29 23:45:50,2016-09-03 17:34:44
C07557,11,0,11,2,123.97000000000001,525.91,2016-09-06 15:23:43,2016-12-14 19:56:47
C07558,60,1,59,3,90.90033333333334,604.96,2016-07-06 04:13:54,2016-12-30 23:33:03
C07559,2,2,0,1,140.01,200.07,2016-07-22 15:09:31,2016-07-26 14:57:44
C07560,49,0,49,4,118.54102040816326,993.97,2016-07-08 03:29:13,2016-12-30 19:33:34
C07561,12,12,0,9,187.9333333333333,500.07,2016-07-10 02:54:59,2016-12-21 14:11:44
C07562,2076,2076,0,24,48.59342485549133,392.95,2016-07-05 00:39:55,2016-12-31 21:23:21
C07563,10,0,10,1,82.37100000000001,117.07,2016-07-19 15:50:23,2016-12-26 00:19:28
C07564,29,2,27,1,166.6844827586207,499.94,2016-07-12 14:20:14,2016-12-19 19:24:02
C07565,4,0,4,1,144.70000000000002,261.92,2016-09-06 15:21:10,2016-12-31 18:35:20
C07566,10,10,0,0,25.787,31.0,2016-08-07 13:36:58,2016-08-13 12:44:27
C07567,1,1,0,1,249.97,249.97,2016-07-23 13:56:50,2016-07-23 13:56:50
C07568,7,0,7,3,161.48714285714283,773.92,2016-09-28 16:35:52,2016-12-12 14:24:05
C07569,3,0,3,1,63.63333333333333,107.89,2016-08-30 14:36:11,2016-10-04 21:57:57
C07570,3,0,3,1,97.25666666666666,135.53,2016-08-09 20:54:59,2016-08-13 01:23:36
C07571,179,6,173,7,113.95268156424581,1008.01,2016-07-05 00:40:03,2016-12-31 20:52:35
C07572,12,2,10,1,348.13416666666666,1194.75,2016-07-12 20:05:39,2016-11-24 17:13:30
C07573,1,0,1,1,294.91,294.91,2016-10-22 22:47:10,2016-10-22 22:47:10
C07574,1,1,0,0,65.97,65.97,2016-08-26 21:41:49,2016-08-26 21:41:49
C07575,18,2,16,2,70.11166666666666,170.99,2016-07-10 13:20:30,2016-12-29 18:19:30
C07576,2,2,0,0,139.815,192.3,2016-09-05 22:42:34,2016-12-18 01:52:38
C07577,16,4,12,1,111.6675,554.08,2016-07-10 15:24:35,2016-12-15 02:10:33
C07578,4,4,0,4,156.285,200.05,2016-07-11 17:18:15,2016-12-30 22:14:07
C07579,1,1,0,1,150.07,150.07,2016-07-15 12:30:25,2016-07-15 12:30:25
C07580,1,0,1,1,299.73,299.73,2016-11-20 20:35:10,2016-11-20 20:35:10
C07581,14,0,14,1,87.26642857142858,319.95,2016-07-03 01:45:53,2016-12-29 23:41:32
C07582,2,2,0,0,36.165,44.12,2016-08-02 12:45:00,2016-09-07 06:49:52
C07583,29,0,29,11,90.90517241379311,335.0,2016-07-05 15:42:53,2016-12-20 18:52:36
C07584,5,5,0,1,99.988,100.08,2016-07-11 01:58:04,2016-07-11 02:55:28
C07585,545,37,508,9,161.12302752293579,2098.75,2016-07-05 00:04:28,2016-12-31 20:28:47
C07586,115,3,112,2,107.694,1796.97,2016-07-06 19:08:38,2016-12-29 18:15:56
C07587,8,1,7,2,152.8625,322.92,2016-07-17 11:49:32,2016-11-30 20:51:15
C07588,4,4,0,2,49.980000000000004,49.99,2016-08-12 00:40:00,2016-08-12 00:55:29
C07589,1,0,1,1,108.04,108.04,2016-09-08 20:12:10,2016-09-08 20:12:10
C07590,2,2,0,0,31.505,37.87,2016-08-07 22:04:12,2016-08-07 22:30:25
C07591,50,1,49,14,84.8292,226.05,2016-07-04 21:58:37,2016-12-29 21:09:04
C07592,13,13,0,0,22.087692307692308,24.74,2016-09-28 01:23:23,2016-09-28 05:58:18
C07593,6,3,3,3,78.64666666666666,107.93,2016-07-20 20:56:48,2016-12-28 01:33:02
C07594,31,31,0,4,53.36419354838709,500.03,2016-07-03 15:31:41,2016-12-05 14:52:43
C07595,1,0,1,1,58.93,58.93,2016-07-22 21:34:03,2016-07-22 21:34:03
C07596,1,1,0,1,99.96,99.96,2016-07-18 18:45:23,2016-07-18 18:45:23
C07597,3,1,2,1,302.6933333333333,774.04,2016-07-23 13:50:50,2016-09-16 22:17:54
C07598,2,0,2,1,78.035,117.06,2016-10-21 13:32:41,2016-10-22 13:30:44
C07599,3,0,3,1,2447.596666666667,2453.03,2016-11-19 15:58:09,2016-12-17 21:05:55
C07600,5,5,0,0,39.928,50.25,2016-10-02 03:57:10,2016-10-25 18:55:10
C07601,20,0,20,1,89.074,409.48,2016-09-20 15:09:27,2016-12-24 17:40:09
C07602,20,20,0,2,54.1515,300.09,2016-07-14 21:33:52,2016-12-30 15:54:26
C07603,3,3,0,0,21.326666666666668,43.15,2016-08-26 00:01:24,2016-09-26 19:01:12
C07604,24,8,16,2,74.415,299.93,2016-07-12 15:32:09,2016-12-28 20:47:21
C07605,6,6,0,0,34.02,57.34,2016-07-18 15:19:20,2016-10-24 03:56:27
C07606,15,14,1,5,118.00399999999999,250.0,2016-07-21 14:16:40,2016-11-15 23:53:51
C07607,25,0,25,2,133.85,512.04,2016-07-09 00:54:38,2016-12-21 17:46:32
C07608,3,3,0,3,91.67333333333333,150.05,2016-07-03 01:34:29,2016-07-21 18:22:20
C07609,5,0,5,2,147.43800000000002,245.04,2016-08-23 20:10:42,2016-10-16 14:21:37
C07610,1,0,1,1,74.03,74.03,2016-10-26 18:18:46,2016-10-26 18:18:46
C07611,1,1,0,1,200.01,200.01,2016-08-09 19:47:00,2016-08-09 19:47:00
C07612,512,336,176,41,250.08728515625,3975.71,2016-07-06 03:15:42,2016-12-31 16:05:03
C07613,2,0,2,1,281.495,445.9,2016-10-31 23:23:54,2016-11-14 19:20:44
C07614,602,42,560,21,104.98199335548172,904.95,2016-07-06 13:04:43,2016-12-31 21:35:46
C07615,8,7,1,6,85.34875,100.07,2016-07-11 10:52:36,2016-07-29 00:30:24
C07616,20,14,6,1,598.9975000000001,1000.0,2016-07-16 20:14:01,2016-12-16 17:58:23
C07617,1,0,1,1,57.9,57.9,2016-12-20 00:27:14,2016-12-20 00:27:14
C07618,3,3,0,0,54.65,85.16,2016-07-17 01:35:49,2016-11-12 07:30:09
C07619,12,1,11,1,98.6025,170.94,2016-07-03 13:36:43,2016-11-05 15:24:50
C07620,9,9,0,1,50.285555555555554,99.94,2016-07-29 05:41:24,2016-12-21 22:35:39
C07621,11,1,10,1,109.73454545454545,311.95,2016-07-24 18:45:36,2016-12-30 16:52:06
C07622,38,1,37,1,72.71,210.86,2016-07-05 11:33:16,2016-12-27 13:02:20
C07623,5,1,4,1,83.772,125.04,2016-07-21 19:27:51,2016-11-03 23:23:56
C07624,1,0,1,1,57.99,57.99,2016-10-02 15:44:06,2016-10-02 15:44:06
C07625,1,1,0,1,99.91,99.91,2016-07-28 15:49:57,2016-07-28 15:49:57
C07626,75,13,62,23,311.404,2494.94,2016-07-02 22:41:54,2016-12-30 17:01:14
C07627,1,1,0,1,100.05,100.05,2016-08-13 19:30:05,2016-08-13 19:30:05
C07628,26,26,0,2,56.995,121.87,2016-07-04 20:35:09,2016-12-24 21:53:14
C07629,4,1,3,1,131.76500000000001,210.02,2016-07-22 21:21:51,2016-12-22 01:40:48
C07630,1,1,0,1,249.92,249.92,2016-07-21 18:52:12,2016-07-21 18:52:12
C07631,3,0,3,1,111.29666666666667,117.0,2016-07-10 17:01:38,2016-10-13 14:11:13
C07632,3,1,2,2,65.29666666666667,108.75,2016-10-01 18:59:17,2016-10-27 17:06:07
C07633,1,0,1,1,445.04,445.04,2016-12-31 22:20:17,2016-12-31 22:20:17
C07634,2,0,2,1,542.96,1051.93,2016-08-06 01:03:04,2016-10-16 00:36:32
C07635,26,0,26,8,94.60269230769231,390.0,2016-07-19 15:59:11,2016-12-25 19:59:37
C07636,4,0,4,1,73.19,107.88,2016-12-07 14:30:43,2016-12-29 18:11:16
C07637,2,0,2,1,49.185,59.42,2016-07-11 03:48:59,2016-07-21 19:40:09
C07638,45,45,0,3,42.54577777777778,130.5,2016-07-15 22:39:20,2016-12-27 16:57:10
C07639,15,0,15,1,46.39266666666666,59.09,2016-08-08 22:07:04,2016-12-20 17:29:06
C07640,9,9,0,0,81.00222222222222,85.43,2016-08-21 02:19:07,2016-08-21 22:53:57
C07641,65,1,64,3,98.40430769230768,749.55,2016-07-02 23:51:32,2016-12-18 11:35:03
C07642,11,0,11,2,297.1718181818182,663.96,2016-08-05 22:33:45,2016-11-02 18:47:57
C07643,1,0,1,1,47.89,47.89,2016-10-10 14:24:20,2016-10-10 14:24:20
C07644,68,2,66,3,114.5675,834.0,2016-07-03 04:52:33,2016-12-19 20:58:28
C07645,3,3,0,1,66.71333333333332,100.08,2016-07-04 18:55:49,2016-12-26 18:57:25
C07646,1509,9,1500,44,92.86773359840954,1108.41,2016-07-03 23:51:48,2016-12-31 23:28:56
C07647,4,0,4,1,50.72,59.0,2016-07-13 20:57:57,2016-10-03 19:55:40
C07648,3693,410,3283,30,133.30558082859463,4843.75,2016-07-02 00:16:50,2016-12-28 22:29:39
C07649,5,0,5,1,35.95399999999999,36.0,2016-10-10 21:44:50,2016-12-22 21:37:30
C07650,8,0,8,1,41.51875,48.96,2016-07-08 12:26:42,2016-07-31 23:18:08
C07651,1,0,1,1,56.49,56.49,2016-07-25 21:35:22,2016-07-25 21:35:22
C07652,3,0,3,1,63.326666666666675,88.98,2016-07-30 15:41:21,2016-10-31 13:59:36
C07653,2,0,2,1,220.25,280.08,2016-07-22 14:57:22,2016-09-29 18:20:10
C07654,2,2,0,1,62.52,100.01,2016-07-27 16:11:53,2016-12-05 17:47:01
C07655,3,3,0,1,99.99000000000001,100.05,2016-07-29 02:21:22,2016-07-29 04:44:16
C07656,1,1,0,1,150.03,150.03,2016-11-14 17:03:50,2016-11-14 17:03:50
C07657,16,14,2,2,88.42125,257.5,2016-07-18 22:22:19,2016-12-21 20:09:26
C07658,22,0,22,1,111.20045454545453,554.08,2016-07-24 07:24:31,2016-12-25 06:35:20
C07659,1,1,0,0,40.26,40.26,2016-10-10 00:45:20,2016-10-10 00:45:20
C07660,7,1,6,1,386.2514285714286,663.95,2016-07-18 00:30:03,2016-12-04 16:14:24
C07661,1,0,1,1,225.92,225.92,2016-11-01 20:43:16,2016-11-01 20:43:16
C07662,3,3,0,3,299.99666666666667,700.05,2016-07-19 16:03:37,2016-08-18 19:04:43
C07663,1,1,0,1,124.94,124.94,2016-07-13 21:09:55,2016-07-13 21:09:55
C07664,17,16,1,1,42.71941176470588,170.99,2016-07-28 17:45:33,2016-12-30 09:23:59
C07665,1,0,1,1,49.02,49.02,2016-12-27 02:05:12,2016-12-27 02:05:12
C07666,9,0,9,2,69.71666666666667,82.05,2016-07-20 19:17:08,2016-12-29 22:02:25
C07667,64,0,64,1,110.8384375,317.41,2016-07-05 13:17:18,2016-12-30 16:38:57
C07668,3,3,0,2,200.05666666666664,400.06,2016-08-04 21:27:31,2016-10-21 14:49:37
C07669,16,3,13,1,189.21125,653.96,2016-07-17 19:55:20,2016-12-25 17:25:06
C07670,2,2,0,1,37.45,49.92,2016-10-15 20:34:44,2016-11-23 22:42:21
C07671,1569,22,1547,14,112.4202166985341,3891.01,2016-07-02 14:58:42,2016-12-28 23:51:58
C07672,3,0,3,1,59.06333333333333,59.09,2016-10-28 17:05:40,2016-10-28 17:58:23
C07673,7,7,0,6,107.16428571428571,199.99,2016-08-10 13:27:54,2016-12-17 13:43:40
C07674,4,4,0,3,93.78,100.06,2016-07-25 14:20:39,2016-07-27 02:12:43
C07675,1,0,1,1,43.98,43.98,2016-08-20 19:49:15,2016-08-20 19:49:15
C07676,33,0,33,1,114.83575757575757,335.09,2016-07-09 19:44:13,2016-12-22 17:33:28
C07677,3,3,0,3,99.98,150.05,2016-08-31 21:26:52,2016-11-05 22:33:19
C07678,6,4,2,4,73.96666666666667,159.96,2016-07-12 19:35:14,2016-09-30 23:12:48
C07679,6,0,6,1,104.89,214.96,2016-07-17 18:59:31,2016-12-02 21:19:09
C07680,1,0,1,1,334.96,334.96,2016-08-06 19:32:51,2016-08-06 19:32:51
C07681,95,4,91,2,133.8858947368421,365.02,2016-07-03 03:26:52,2016-12-27 03:21:02
C07682,5,2,3,3,54.42,99.95,2016-07-15 12:05:42,2016-09-20 21:46:12
C07683,1,0,1,1,117.01,117.01,2016-09-21 03:33:29,2016-09-21 03:33:29
C07684,2,0,2,1,158.935,209.93,2016-08-17 23:21:30,2016-08-17 23:29:53
C07685,11,11,0,8,164.01909090909092,400.08,2016-07-16 19:22:34,2016-12-29 15:24:54
C07686,45,45,0,2,47.36422222222222,120.63,2016-07-06 01:04:47,2016-12-25 15:22:53
C07687,6,6,0,4,162.50833333333333,225.02,2016-07-03 18:37:33,2016-11-30 15:57:47
C07688,1,1,0,1,39.93,39.93,2016-08-28 17:13:06,2016-08-28 17:13:06
C07689,14,1,13,3,97.5642857142857,279.94,2016-07-05 18:53:23,2016-09-28 00:43:27
C07690,1,1,0,1,300.03,300.03,2016-10-14 19:26:01,2016-10-14 19:26:01
C07691,1,1,0,0,37.22,37.22,2016-08-10 00:18:23,2016-08-10 00:18:23
C07692,2,0,2,2,160.54500000000002,161.01,2016-08-05 17:53:19,2016-09-28 02:04:55
C07693,11,3,8,2,298.32363636363635,1780.01,2016-07-21 03:39:11,2016-12-22 00:18:08
C07694,75,8,67,2,126.32266666666668,554.01,2016-07-08 14:32:25,2016-12-31 11:43:34
C07695,4,4,0,1,29.9025,54.35,2016-07-13 21:31:11,2016-10-26 16:46:19
C07696,6,2,4,1,170.98,440.9,2016-07-12 00:57:07,2016-12-08 01:25:43
C07697,1,0,1,1,141.03,141.03,2016-07-19 22:45:50,2016-07-19 22:45:50
C07698,12,12,0,7,289.575,775.06,2016-07-16 21:06:18,2016-10-02 16:52:18
C07699,10,2,8,2,67.986,150.07,2016-07-06 00:57:04,2016-12-31 00:01:14
C07700,1,1,0,1,49.96,49.96,2016-07-14 01:45:52,2016-07-14 01:45:52
C07701,8,0,8,2,69.61625000000001,129.96,2016-07-14 00:13:44,2016-12-09 13:53:27
C07702,4,0,4,1,162.94,225.98,2016-08-06 18:12:01,2016-10-20 16:54:50
C07703,70,1,69,17,85.57157142857143,664.0,2016-07-10 02:13:02,2016-12-29 21:39:17
C07704,8,0,8,1,29.857499999999998,38.94,2016-09-14 14:17:41,2016-10-25 21:02:00
C07705,1,1,0,1,99.93,99.93,2016-07-28 14:29:41,2016-07-28 14:29:41
C07706,8,8,0,0,179.2,302.17,2016-07-26 14:08:38,2016-12-20 03:03:25
C07707,1,1,0,0,52.12,52.12,2016-10-12 02:36:49,2016-10-12 02:36:49
C07708,6,6,0,5,183.31500000000003,249.96,2016-07-16 19:53:11,2016-12-25 08:22:00
C07709,1,1,0,1,149.94,149.94,2016-07-14 20:00:33,2016-07-14 20:00:33
C07710,2,2,0,1,33.19,51.29,2016-09-10 06:35:42,2016-11-23 20:34:38
C07711,3,2,1,1,134.66666666666666,150.08,2016-09-06 06:09:42,2016-10-25 22:05:28
C07712,2,0,2,2,316.555,589.09,2016-08-05 19:13:37,2016-09-30 08:04:41
C07713,1,1,0,1,149.96,149.96,2016-10-18 01:20:09,2016-10-18 01:20:09
C07714,12,0,12,1,71.08166666666666,117.03,2016-07-04 14:22:23,2016-12-03 19:24:45
C07715,2,0,2,1,703.975,963.0,2016-09-26 20:18:38,2016-11-01 23:13:45
C07716,1,1,0,0,129.43,129.43,2016-07-23 18:23:05,2016-07-23 18:23:05
C07717,25,23,2,15,190.6552,1645.42,2016-07-09 20:54:24,2016-12-30 00:20:40
C07718,2,2,0,2,149.97,199.96,2016-11-11 14:01:24,2016-12-23 19:42:48
C07719,4,4,0,0,27.345,27.87,2016-12-01 01:31:23,2016-12-03 03:36:41
C07720,2,0,2,1,172.44,237.02,2016-08-19 00:41:49,2016-12-25 01:39:30
C07721,6,0,6,2,150.51,443.04,2016-07-18 01:23:52,2016-12-19 22:03:07
C07722,1,0,1,1,94.02,94.02,2016-10-18 15:57:18,2016-10-18 15:57:18
C07723,2,2,0,2,112.465,199.93,2016-07-07 14:00:33,2016-09-27 18:53:29
C07724,2,2,0,1,100.025,100.03,2016-07-23 12:38:58,2016-12-09 22:19:25
C07725,6,2,4,2,438.095,1911.57,2016-07-04 13:06:18,2016-10-28 17:39:26
C07726,1,1,0,1,200.06,200.06,2016-07-14 20:01:34,2016-07-14 20:01:34
C07727,23,5,18,5,115.48913043478261,440.72,2016-07-08 17:54:39,2016-12-24 15:27:04
C07728,22,17,5,1,40.09772727272727,161.0,2016-07-03 20:05:23,2016-11-06 14:40:51
C07729,544,65,479,19,240.48351102941177,2919.71,2016-07-04 03:10:55,2016-12-31 21:26:22
C07730,8,3,5,2,91.9825,199.97,2016-07-03 12:56:05,2016-12-17 15:16:10
C07731,2,0,2,1,568.99,1103.94,2016-09-02 00:15:15,2016-09-27 23:36:08
C07732,10,6,4,5,342.46700000000004,2413.53,2016-07-09 14:22:58,2016-11-23 15:15:13
C07733,75,12,63,3,100.53773333333334,1044.91,2016-07-05 16:08:59,2016-12-31 17:33:45
C07734,9,0,9,2,76.2911111111111,154.88,2016-08-14 21:57:41,2016-12-02 23:12:07
C07735,3,2,1,2,87.87,100.03,2016-07-07 22:18:04,2016-12-10 18:51:37
C07736,55,2,53,5,155.57618181818182,553.99,2016-07-03 17:17:50,2016-12-30 12:36:11
C07737,1,1,0,0,203.09,203.09,2016-08-11 04:54:47,2016-08-11 04:54:47
C07738,2,2,0,1,112.485,124.96,2016-07-17 20:50:37,2016-07-17 21:03:06
C07739,31,0,31,3,157.31387096774193,884.05,2016-07-14 20:35:26,2016-12-29 23:39:16
C07740,4,0,4,1,662.6425,822.08,2016-09-27 09:32:28,2016-11-23 04:46:41
C07741,785,136,649,49,207.1297197452229,4006.77,2016-07-02 18:19:09,2016-12-28 20:01:35
C07742,54,3,51,3,142.68425925925925,922.54,2016-07-03 22:04:01,2016-12-28 14:04:43
C07743,360,4,356,36,86.88991666666666,526.93,2016-07-06 03:22:20,2016-12-31 16:12:01
C07744,9,0,9,1,80.73888888888888,108.0,2016-07-16 03:54:47,2016-12-26 02:16:44
C07745,41,5,36,2,445.33146341463413,1863.98,2016-07-06 13:43:07,2016-12-13 15:08:16
C07746,1,1,0,1,100.03,100.03,2016-09-05 23:16:52,2016-09-05 23:16:52
C07747,5,0,5,1,317.7,1265.0,2016-07-04 23:39:25,2016-12-06 15:17:45
C07748,2,2,0,1,250.01999999999998,250.03,2016-07-28 17:18:20,2016-07-28 17:37:24
C07749,12,12,0,0,21.781666666666666,69.97,2016-08-08 20:43:34,2016-11-23 23:49:25
C07750,349,7,342,15,118.04767908309455,2170.93,2016-07-03 15:01:32,2016-12-31 16:48:40
C07751,7,7,0,7,146.45000000000002,300.04,2016-07-08 01:25:02,2016-11-07 17:22:19
C07752,2,0,2,2,667.2,1242.42,2016-08-06 15:41:53,2016-12-18 12:20:48
C07753,3,0,3,2,323.2966666666667,445.01,2016-11-05 14:18:07,2016-12-11 01:57:02
C07754,1,0,1,1,35.92,35.92,2016-10-15 19:01:44,2016-10-15 19:01:44
C07755,4,4,0,3,97.515,200.04,2016-07-09 19:16:13,2016-12-29 23:32:34
C07756,9,0,9,3,124.57666666666667,564.95,2016-07-21 02:51:18,2016-12-12 00:29:51
C07757,26,5,21,2,205.6080769230769,527.04,2016-07-08 22:18:07,2016-12-21 23:43:36
C07758,1,1,0,1,100.02,100.02,2016-11-20 16:51:59,2016-11-20 16:51:59
C07759,1,1,0,1,100.03,100.03,2016-07-12 22:51:06,2016-07-12 22:51:06
C07760,2,1,1,1,81.445,112.97,2016-07-25 17:11:47,2016-12-05 18:46:13
C07761,72,72,0,3,43.76486111111112,148.3,2016-07-05 17:39:20,2016-12-22 15:00:12
C07762,51,19,32,7,171.28686274509803,1265.42,2016-07-04 03:59:35,2016-12-20 16:53:23
C07763,3,2,1,1,51.36333333333334,54.05,2016-07-13 14:10:39,2016-08-12 21:48:25
C07764,1,0,1,1,83.02,83.02,2016-12-25 15:19:54,2016-12-25 15:19:54
C07765,3,0,3,1,65.98,76.91,2016-07-24 13:42:00,2016-11-19 01:17:55
C07766,13,1,12,2,89.96076923076923,159.88,2016-07-06 06:50:20,2016-12-23 18:17:47
C07767,50,0,50,3,116.04620000000001,499.91,2016-10-18 18:57:12,2016-12-28 11:03:48
C07768,26,0,26,2,126.70076923076923,762.05,2016-07-07 20:03:53,2016-12-20 16:23:31
C07769,1,1,0,0,191.48,191.48,2016-11-21 15:19:06,2016-11-21 15:19:06
C07770,1,0,1,1,48.98,48.98,2016-12-02 20:53:41,2016-12-02 20:53:41
C07771,4,4,0,2,168.70999999999998,249.95,2016-08-23 14:19:39,2016-11-03 01:27:50
C07772,15,0,15,4,98.65733333333334,334.97,2016-07-29 17:41:38,2016-12-01 14:42:56
C07773,40,1,39,3,117.44625,335.09,2016-07-15 16:31:59,2016-12-09 17:35:30
C07774,1,0,1,1,421.26,421.26,2016-10-21 21:15:39,2016-10-21 21:15:39
C07775,12,12,0,0,47.48083333333333,67.74,2016-07-20 03:20:39,2016-11-11 14:57:13
C07776,1,0,1,1,160.0,160.0,2016-07-24 21:32:51,2016-07-24 21:32:51
C07777,1,1,0,0,42.5,42.5,2016-08-21 05:39:16,2016-08-21 05:39:16
C07778,1,0,1,1,445.05,445.05,2016-09-22 22:44:05,2016-09-22 22:44:05
C07779,18,18,0,1,19.51388888888889,83.14,2016-07-19 20:51:30,2016-12-27 15:13:42
C07780,2,2,0,1,150.04,200.01,2016-11-12 13:45:05,2016-12-28 15:59:56
C07781,25,1,24,1,118.3544,502.94,2016-07-05 16:22:00,2016-12-31 18:18:43
C07782,12,12,0,9,116.665,249.94,2016-07-09 19:37:40,2016-12-04 21:25:40
C07783,1,0,1,1,48.97,48.97,2016-10-26 16:22:29,2016-10-26 16:22:29
C07784,8,5,3,3,93.195,295.51,2016-07-07 13:31:04,2016-10-17 18:19:05
C07785,2,0,2,1,499.475,553.95,2016-10-05 04:27:24,2016-10-05 04:40:59
C07786,1,1,0,1,150.01,150.01,2016-12-15 17:37:13,2016-12-15 17:37:13
C07787,1,1,0,1,180.02,180.02,2016-09-19 13:12:52,2016-09-19 13:12:52
C07788,4,4,0,0,31.16,49.16,2016-10-06 17:13:39,2016-11-17 17:45:04
C07789,7,7,0,1,54.30571428571428,77.64,2016-07-17 19:09:33,2016-11-10 04:38:43
C07790,1,0,1,1,165.01,165.01,2016-08-08 18:54:50,2016-08-08 18:54:50
C07791,1,1,0,1,249.95,249.95,2016-07-23 16:54:36,2016-07-23 16:54:36
C07792,30,3,27,4,94.102,300.02,2016-07-19 17:07:09,2016-12-26 16:21:24
C07793,3,3,0,1,183.29,200.02,2016-09-12 16:49:18,2016-09-23 16:41:25
C07794,79,10,69,4,150.4532911392405,1436.02,2016-07-07 00:07:12,2016-12-31 12:01:41
C07795,9,2,7,1,251.41777777777776,897.05,2016-07-05 01:43:46,2016-10-12 00:02:48
C07796,3,3,0,1,74.99333333333334,75.03,2016-11-05 21:03:33,2016-11-05 21:27:30
C07797,2,0,2,1,28.38,30.88,2016-11-07 19:45:54,2016-12-25 12:43:02
C07798,1,0,1,1,1532.56,1532.56,2016-08-04 01:04:33,2016-08-04 01:04:33
C07799,1,0,1,1,458.33,458.33,2016-11-02 14:26:49,2016-11-02 14:26:49
C07800,21,0,21,1,101.32666666666667,553.95,2016-07-04 02:00:13,2016-11-15 20:24:12
C07801,4,4,0,3,91.2625,150.06,2016-09-07 22:40:56,2016-12-15 22:05:41
C07802,12,3,9,1,78.79166666666667,107.91,2016-07-05 20:28:33,2016-12-03 14:52:49
C07803,8,0,8,1,121.52250000000001,160.52,2016-07-02 04:06:01,2016-12-12 20:30:46
C07804,1,1,0,1,150.09,150.09,2016-07-14 14:59:26,2016-07-14 14:59:26
C07805,1,0,1,1,48.96,48.96,2016-09-21 22:48:52,2016-09-21 22:48:52
C07806,1,0,1,1,82.05,82.05,2016-08-03 20:14:59,2016-08-03 20:14:59
C07807,3,3,0,0,22.456666666666667,33.6,2016-07-22 06:38:40,2016-09-10 21:40:46
C07808,1,0,1,1,54.52,54.52,2016-12-17 15:09:39,2016-12-17 15:09:39
C07809,2,2,0,0,30.310000000000002,30.94,2016-08-01 04:02:56,2016-09-24 14:57:18
C07810,2,0,2,1,226.01999999999998,226.03,2016-09-18 21:22:30,2016-09-23 21:03:55
C07811,1,0,1,1,44.06,44.06,2016-07-04 03:23:15,2016-07-04 03:23:15
C07812,5,3,2,1,177.074,526.95,2016-07-16 00:06:02,2016-10-20 17:39:52
C07813,2,0,2,1,993.9749999999999,994.03,2016-11-11 15:08:28,2016-11-11 15:41:25
C07814,1,0,1,1,116.98,116.98,2016-09-30 18:39:00,2016-09-30 18:39:00
C07815,1,1,0,1,49.93,49.93,2016-10-04 23:32:09,2016-10-04 23:32:09
C07816,35,14,21,1,81.69742857142857,444.91,2016-07-06 23:56:31,2016-12-22 20:57:48
C07817,19,19,0,1,29.27894736842105,125.77,2016-07-05 20:54:13,2016-11-22 15:53:28
C07818,1,0,1,1,117.06,117.06,2016-12-28 15:38:33,2016-12-28 15:38:33
C07819,1,1,0,0,17.33,17.33,2016-12-29 18:05:05,2016-12-29 18:05:05
C07820,1,1,0,0,70.64,70.64,2016-10-22 21:21:33,2016-10-22 21:21:33
C07821,36,1,35,2,100.46833333333333,317.5,2016-07-08 00:29:37,2016-12-23 14:54:34
C07822,14,2,12,4,226.0257142857143,312.03,2016-07-04 14:32:15,2016-10-10 22:08:05
C07823,1,1,0,1,99.91,99.91,2016-07-19 01:13:42,2016-07-19 01:13:42
C07824,10,0,10,1,96.61999999999999,326.96,2016-07-25 14:45:47,2016-12-28 23:06:40
C07825,29,0,29,7,95.05241379310345,529.0,2016-07-29 18:18:36,2016-12-29 11:03:45
C07826,13,1,12,6,91.89384615384614,249.91,2016-07-20 03:36:21,2016-12-06 01:41:29
C07827,16,4,12,1,46.17,124.92,2016-07-21 21:34:05,2016-12-29 14:39:53
C07828,50,3,47,1,100.639,354.99,2016-07-07 01:23:01,2016-12-28 16:32:41
C07829,13,0,13,1,80.25461538461538,108.03,2016-07-11 19:37:07,2016-12-30 00:30:55
C07830,1,0,1,1,92.0,92.0,2016-08-15 23:13:00,2016-08-15 23:13:00
C07831,24,1,23,1,98.755,475.05,2016-07-05 16:42:09,2016-11-28 18:19:19
C07832,1,0,1,1,69.04,69.04,2016-09-02 04:41:56,2016-09-02 04:41:56
C07833,2,0,2,1,135.46,213.04,2016-08-16 21:54:08,2016-12-26 00:39:45
C07834,9,0,9,1,72.07444444444444,131.0,2016-07-06 21:15:14,2016-12-02 02:29:36
C07835,1,0,1,1,665.01,665.01,2016-09-27 18:32:52,2016-09-27 18:32:52
