device_profile_id,device_type,device_info,os,browser,screen,txn_count,customer_count,card_count,specificity
DP-6706a8c2e40af4d6,desktop,Windows,Windows 7,chrome 66.0,1440x900,22,10,10,0.1
DP-670c7a12eab424c6,desktop,MacOS,Mac OS X 10_11_3,chrome 63.0,1280x800,2,2,2,0.5
DP-671d7a2ef3530bbe,desktop,MacOS,Mac OS X 10_9_5,chrome 59.0,2880x1800,1,1,1,1.0
DP-672ef3ac0ee17cbc,mobile,rv:57.0,Android,firefox,1920x1080,1,1,1,1.0
DP-6731247cd5af97bb,mobile,SM-T113NU Build/KTU84P,,chrome 63.0 for android,,4,3,3,0.3333333333333333
DP-6731fa99a4bf1563,desktop,Windows,Windows 10,chrome 66.0,1707x960,3,1,1,1.0
DP-67321fceacc7b07a,mobile,Lenovo A2016b30 Build/MRA58K,,chrome 59.0 for android,,1,1,1,1.0
DP-674264e4601f136a,mobile,Moto,Android 7.1.1,chrome 63.0 for android,1920x1080,1,1,1,1.0
DP-675c7d4ce9aa08ec,mobile,RCT6513W87 Build/MRA58K,Android 6.0,chrome 63.0 for android,1024x600,1,1,1,1.0
DP-675e4e3ec26ad9ed,mobile,SM-J320FN Build/LMY47V,,chrome 64.0 for android,,7,2,2,0.5
DP-67609471a640919e,mobile,SAMSUNG SM-G920F Build/NRD90M,Android 7.0,samsung browser 6.2,2560x1440,3,1,1,1.0
DP-6764add66f1b64b9,desktop,MacOS,Mac,chrome 66.0,1280x800,3,1,1,1.0
DP-67691e90e7bd17c8,desktop,rv:58.0,Mac OS X 10.11,firefox generic,1680x1050,1,1,1,1.0
DP-676fec52ff3a73e5,mobile,HTC,,chrome 66.0 for android,,1,1,1,1.0
DP-6788b121fa16edef,desktop,Windows,Windows 10,chrome 62.0,2112x1188,2,2,2,0.5
DP-6792f6e17060766c,mobile,SM-G900M Build/LRX21T,,chrome 57.0 for android,,2,1,1,1.0
DP-67956c8b94dbe8c4,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2001x1125,50,39,39,0.02564102564102564
DP-6798f8642b81c57a,mobile,LG-K428 Build/MMB29M,Android 6.0.1,chrome 54.0 for android,1280x720,1,1,1,1.0
DP-679f1d81f762ea71,desktop,MacOS,Mac OS X 10_10_5,chrome 61.0,1366x768,4,3,3,0.3333333333333333
DP-67a599017cb9f483,desktop,,Linux,chrome 65.0,2400x1600,2,2,2,0.5
DP-67a9d911d2ba92ff,desktop,Windows,Windows 10,chrome 63.0,600x450,1,1,1,1.0
DP-67ab2b82d8aae10d,desktop,rv:57.0,Windows 10,icedragon,1920x1080,5,3,3,0.3333333333333333
DP-67b1ecb61f3599d3,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1280x1024,318,165,165,0.006060606060606061
DP-67c2cadb60d7fc96,mobile,SM-J510MN Build/MMB29M,,chrome 60.0 for android,,2,1,1,1.0
DP-67ce5d0dece3cee7,desktop,Windows,Windows 8.1,chrome 65.0,1680x1050,1,1,1,1.0
DP-67dd7e851eaba408,mobile,hi6210sft Build/MRA58K,,chrome 62.0 for android,,2,2,2,0.5
DP-67e0867963c314d1,mobile,SAMSUNG-SM-G891A Build/NRD90M,Android 7.0,chrome generic for android,1920x1080,1,1,1,1.0
DP-67e1d9fd4d1114c2,desktop,Windows,Windows 10,chrome 58.0,1366x768,27,18,18,0.05555555555555555
DP-67e9ae6ab234ba20,mobile,VS987 Build/NRD90U,Android 7.0,chrome 55.0 for android,2560x1440,1,1,1,1.0
DP-67ee0cddb73c1563,desktop,rv:52.0,Windows 10,firefox,1920x1200,1,1,1,1.0
DP-67f1e4c9e9cb7ed6,desktop,rv:45.0,Windows 10,firefox,1920x1080,2,2,2,0.5
DP-67f6c47b23a1e92c,mobile,SM-T377T,Android 7.1.1,chrome 61.0 for android,,1,1,1,1.0
DP-680665c79ab8e77b,desktop,,Linux,chrome 62.0,3360x1890,1,1,1,1.0
DP-680a516a458607e6,desktop,rv:52.0,Windows XP,firefox 52.0,1600x900,1,1,1,1.0
DP-680d14ef8e091d56,mobile,LG-M210 Build/NRD90U,,chrome 65.0 for android,,1,1,1,1.0
DP-681007849b9f23cb,mobile,SAMSUNG-SM-G870A Build/MMB29M,Android 6.0.1,chrome 62.0 for android,1920x1080,5,5,5,0.2
DP-6822820b981df45b,desktop,Windows,Windows 10,edge 17.0,1280x1024,6,3,3,0.3333333333333333
DP-6826d58766992237,mobile,SAMSUNG SM-N950U Build/NMF26X,Android 7.1.1,samsung browser 6.2,2220x1080,3,3,3,0.3333333333333333
DP-6830ebbbf9b25420,mobile,Mi A1 Build/OPR1.170623.026,,chrome 66.0 for android,,1,1,1,1.0
DP-6837c3103eb0125b,mobile,SM-P550 Build/NMF26X,,chrome 64.0 for android,,2,2,2,0.5
DP-68404be7147906d0,mobile,LGMS550 Build/NRD90U,,chrome 66.0 for android,,2,1,1,1.0
DP-6849e646eff713da,mobile,verykools5034,,chrome 63.0 for android,,1,1,1,1.0
DP-6857b2cda1fea322,desktop,MacOS,Mac OS X 10_12_4,chrome 63.0,2560x1600,5,4,4,0.25
DP-685adb881f293e99,desktop,MacOS,Mac OS X 10_13_4,safari generic,1280x720,1,1,1,1.0
DP-6866b0cf94f32ce5,mobile,SM-G550T1 Build/MMB29K,Android 6.0.1,chrome 62.0 for android,1280x720,2,2,2,0.5
DP-68720a4cfa13b02a,mobile,Dash,,chrome 61.0 for android,,1,1,1,1.0
DP-687a63382c636192,mobile,LG-H820 Build/NRD90U,,chrome 63.0 for android,,1,1,1,1.0
DP-687cff1d81d3cedb,mobile,F3213 Build/36.1.A.1.86,,chrome generic for android,,9,7,7,0.14285714285714285
DP-6880777184deea8a,desktop,MacOS,Mac OS X 10_10_5,chrome 65.0,2560x1440,3,2,2,0.5
DP-688386476e8cf426,desktop,Windows,Windows 8,firefox 59.0,1366x768,1,1,1,1.0
DP-688716ae27df2316,mobile,SM-T560NU Build/NMF26X,,chrome 66.0 for android,,1,1,1,1.0
DP-688f18d335a9d663,mobile,SAMSUNG SM-G930R4 Build/NRD90M,Android 7.0,samsung browser 6.2,1920x1080,5,2,2,0.5
DP-689bbc8bef6f1b54,mobile,BLADE V8 SE Build/NRD90M,,chrome generic for android,,11,7,7,0.14285714285714285
DP-689c6279d7acf508,desktop,Windows,Windows 10,ie 11.0 for tablet,1920x1080,1,1,1,1.0
DP-689ce5b2d1e82f94,desktop,MacOS,Mac OS X 10_12_5,chrome 63.0,1440x900,13,8,8,0.125
DP-68a6f4d2e0ef83b4,mobile,7055A Build/KVT49L,,chrome 63.0 for android,,1,1,1,1.0
DP-68af1572f3cd3243,mobile,iOS Device,iOS 11.2.1,chrome 62.0 for ios,2048x1536,1,1,1,1.0
DP-68bd1fd1539b1759,desktop,Windows,Windows 10,edge 14.0,2736x1824,9,8,8,0.125
DP-68be33604d04b1a3,mobile,SM-N950U Build/R16NW,,chrome 66.0 for android,,1,1,1,1.0
DP-68c83c5bafa77ae2,mobile,,Linux,samsung browser 6.2,2220x1080,5,2,2,0.5
DP-68d6edd1453feeab,desktop,MacOS,Mac OS X 10_13_4,chrome 66.0,1584x990,1,1,1,1.0
DP-68d928e44234b5ed,mobile,5054S Build/LMY47V,,chrome 63.0 for android,,2,2,2,0.5
DP-68dc7ecf266acf0f,mobile,LG-TP260 Build/NRD90U,Android 7.0,chrome 58.0 for android,1280x720,3,1,1,1.0
DP-68e7e6a7e0f6f05b,mobile,SM-P355M,,chrome 60.0 for android,,1,1,1,1.0
DP-68f7521cb12bab68,mobile,iOS Device,iOS 11.3.1,mobile safari generic,2208x1242,7,5,5,0.2
DP-690949006946889c,mobile,iOS Device,iOS 11.1.2,mobile safari generic,2208x1242,145,86,86,0.011627906976744186
DP-691669ecc2586258,mobile,SM-J120H Build/LMY47V,,chrome 63.0 for android,,2,2,2,0.5
DP-6918a9c597c46da2,mobile,GT-I9500,,chrome 62.0 for android,,1,1,1,1.0
DP-69233a75885040ae,mobile,SM-G530H Build/LRX22G,,chrome 60.0 for android,,2,2,2,0.5
DP-6928998ed8e47742,desktop,Windows,Windows 8.1,chrome 63.0,3441x1440,1,1,1,1.0
DP-692b49adee1be8a3,desktop,Windows,Windows 10,chrome 65.0,1920x1080,621,299,299,0.0033444816053511705
DP-6930247b12145166,mobile,SM-T520,Android 4.4.2,chrome 63.0 for android,2560x1600,1,1,1,1.0
DP-6935f6d44531f67f,desktop,Windows,Windows 8,chrome generic,1920x1080,7,2,2,0.5
DP-693b7f5a35d190ee,mobile,iOS Device,iOS 11.3.1,chrome 66.0 for ios,2001x1125,1,1,1,1.0
DP-6941fa2bc3b2e8e6,desktop,Windows,Windows 8.1,firefox 58.0,,1,1,1,1.0
DP-695f3bb4501fed6d,mobile,Pixel,Android 8.0.0,,,2,2,2,0.5
DP-6967b8db42711e5c,mobile,LG-H650 Build/MRA58K,,chrome 65.0 for android,,1,1,1,1.0
DP-6968104f208c9d42,mobile,SM-J530F Build/NRD90M,,chrome 66.0 for android,,1,1,1,1.0
DP-6983300b29d0a73b,mobile,Moto G (4) Build/NPJS25.93-14-18,,chrome 66.0 for android,,12,5,5,0.2
DP-698496dde6aa9115,mobile,Nexus,,,,1,1,1,1.0
DP-698530dfc3d668c1,desktop,Linux,,chromium,,1,1,1,1.0
DP-6987cdeec936a443,mobile,,Android 8.0.0,android webview 4.0,2220x1080,1,1,1,1.0
DP-698d5df6e8c4a2a1,desktop,Windows,,chrome 59.0,,10,6,6,0.16666666666666666
DP-69973c649f387eaf,mobile,Moto E (4) Build/NMA26.42-69,,chrome 66.0 for android,,30,11,11,0.09090909090909091
DP-699deb530f260fbd,mobile,SM-G930T Build/NRD90M,Android 7.0,chrome 65.0 for android,1920x1080,8,5,5,0.2
DP-69a982447ef7871d,desktop,MacOS,Mac OS X 10_12_6,chrome 63.0,2048x1280,1,1,1,1.0
DP-69acef0588d9acde,mobile,SAMSUNG SM-J327A Build/NRD90M,Android 7.0,samsung browser 6.2,1280x720,1,1,1,1.0
DP-69b06aa5cd0dc45f,desktop,Windows,Windows 7,chrome 64.0,2560x1600,1,1,1,1.0
DP-69b19ea22bc3cb87,mobile,SM-G920V Build/NRD90M,Android 7.0,chrome 64.0 for android,2560x1440,7,2,2,0.5
DP-69b37322df27e846,mobile,5011A Build/NRD90M,,chrome generic for android,,4,3,3,0.3333333333333333
DP-69b6168d8d14ebaa,mobile,iOS Device,iOS 10.3.2,mobile safari 10.0,2001x1125,5,5,5,0.2
DP-69b7d032fcd16cdd,mobile,D2306 Build/18.6.A.0.182,,chrome 62.0 for android,,1,1,1,1.0
DP-69bd677e9e60638b,desktop,Windows,Windows 8.1,chrome 65.0,1440x810,1,1,1,1.0
DP-69c397aa4996a0d8,mobile,M4 SS4457 Build/MRA58K,,chrome 66.0 for android,,3,3,3,0.3333333333333333
DP-69c57a52baad1de5,mobile,,Android,chrome 66.0,1280x800,2,1,1,1.0
DP-69cc7fdd621c5a08,mobile,SAMSUNG SM-J710MN Build/MMB29K,,samsung browser 4.0,,3,2,2,0.5
DP-69d6bb32f37baad4,mobile,QTASUN1 Build/NRD90M,Android 7.0,chrome 66.0 for android,1920x1200,1,1,1,1.0
DP-69da8c3048deb790,mobile,P5026A,,chrome 58.0 for android,,1,1,1,1.0
DP-69e3ce9c2046808f,mobile,rv:58.0,,Generic/Android,,7,2,2,0.5
DP-69fe4acedf795cf8,mobile,Alcatel,Android 7.0,chrome 65.0 for android,1280x720,1,1,1,1.0
DP-6a24152168ae8f26,mobile,Blade V580 Build/LMY47D,,chrome 58.0 for android,,3,1,1,1.0
DP-6a29841b58ca8442,desktop,Windows,Windows 10,chrome 65.0,1600x900,100,71,71,0.014084507042253521
DP-6a2a356f1c808f96,desktop,Windows,Windows 10,chrome 61.0,1600x1200,9,7,7,0.14285714285714285
DP-6a2cf1b29201a737,mobile,5051A Build/MMB29M,,chrome 62.0 for android,,1,1,1,1.0
DP-6a321d61eafc6e00,mobile,XT1635-01 Build/NDNS26.118-23-12-3,Android 7.1.1,chrome 62.0 for android,,1,1,1,1.0
DP-6a341b465e0cd50e,mobile,SM-J530GM Build/NRD90M,,other,,1,1,1,1.0
DP-6a403e370f9c6026,desktop,Windows,Windows 10,edge 14.0,1920x1080,71,52,52,0.019230769230769232
DP-6a4159c860599851,mobile,MotoG3 Build/MPIS24.65-25.1-19,,chrome 63.0 for android,,1,1,1,1.0
DP-6a4182b9e56fb5e1,mobile,SAMSUNG SM-J701M Build/NRD90M,Android 7.0,samsung browser 6.2,1280x720,1,1,1,1.0
DP-6a4c38b4ca81411b,desktop,rv:58.0,Mac OS X 10.10,firefox 58.0,1280x800,5,3,3,0.3333333333333333
DP-6a55bb86cd07dafc,mobile,GT-I9060M Build/KTU84P,,chrome 61.0 for android,,3,3,3,0.3333333333333333
DP-6a62f68e846139bd,mobile,SM-G900F Build/MMB29M,,chrome generic for android,,3,1,1,1.0
DP-6a6530abba7bcead,mobile,SM-G800M Build/KOT49H,,chrome 66.0 for android,,5,2,2,0.5
DP-6a654a9e644cf015,mobile,MI,,chrome 65.0 for android,,2,1,1,1.0
DP-6a67ac8480def715,mobile,SM-J700M Build/LMY48B,,chrome 56.0 for android,,2,2,2,0.5
DP-6a685f335465dfd9,desktop,Windows,Windows 7,firefox generic,1280x720,1,1,1,1.0
DP-6a72deb253fed3f7,mobile,XT1063 Build/MPB24.65-34-3,,chrome 63.0 for android,,3,3,3,0.3333333333333333
DP-6a79ce366e7db1d8,mobile,LG-D680 Build/KOT49I,,chrome 65.0 for android,,4,3,3,0.3333333333333333
DP-6a814e80ff963970,mobile,iOS Device,iOS 11.1.2,chrome 63.0 for ios,2224x1668,4,3,3,0.3333333333333333
DP-6a84c62064fd51d8,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1600x900,162,89,89,0.011235955056179775
DP-6a91d17342c6465b,mobile,Moto C Build/NRD90M.063,,chrome 64.0 for android,,18,13,13,0.07692307692307693
DP-6a97d42e14048157,desktop,MacOS,Mac OS X 10_11_6,safari 10.0,1440x900,1,1,1,1.0
DP-6a9858f32c0e2b36,mobile,LGLS990,Android,chrome 62.0 for android,2560x1440,1,1,1,1.0
DP-6a9f1488d93d6555,desktop,MacOS,Mac OS X 10_13_2,chrome 58.0,2880x1800,2,2,2,0.5
DP-6ab469004e95c463,mobile,Moto G (4) Build/NPJS25.93-14-13,,chrome generic,,122,34,34,0.029411764705882353
DP-6ab72ebceb2b1b6a,mobile,LG-K200 Build/MXB48T,,chrome 61.0 for android,,2,1,1,1.0
DP-6abaf89e1f3dcce1,desktop,MacOS,Mac OS X 10_10_5,chrome 65.0,2560x1600,6,6,6,0.16666666666666666
DP-6abc3cfd3b74cefb,mobile,SM-A720F Build/NRD90M,,chrome 58.0 for android,,13,9,9,0.1111111111111111
DP-6abfb4b3cfe8d543,mobile,LG-H840 Build/MMB29M,,chrome 66.0 for android,,5,4,4,0.25
DP-6ac0f19bae597d1b,desktop,Windows,Windows 10,chrome 63.0,3000x2000,28,21,21,0.047619047619047616
DP-6ac1810e0a2b160a,mobile,LG-K350,,chrome 66.0 for android,,1,1,1,1.0
DP-6ac511f25aef2a5f,desktop,Windows,Windows 8.1,chrome 65.0,1366x768,54,28,28,0.03571428571428571
DP-6ac590062af98f39,mobile,SM-G930VL Build/NRD90M,Android 7.0,chrome 66.0 for android,2560x1440,1,1,1,1.0
DP-6ac670550fd344f3,desktop,LG-H221,,chrome,,1,1,1,1.0
DP-6ac74f1dc37ee047,desktop,rv:57.0,Mac OS X 10.9,firefox 57.0,2560x1440,1,1,1,1.0
DP-6ac852b9f1004ca4,mobile,Lenovo PB2-650Y Build/MRA58K,,chrome 63.0 for android,,8,6,6,0.16666666666666666
DP-6ad76157a094d71e,mobile,SM-J200M Build/LMY47X,,chrome 43.0 for android,,1,1,1,1.0
DP-6ada4ba0acac3960,desktop,MacOS,Mac OS X 10_9_5,safari generic,1920x1080,48,38,38,0.02631578947368421
DP-6aed8d5dd3138b4f,mobile,SM-G935T Build/NRD90M,,chrome 66.0 for android,,1,1,1,1.0
DP-6b0229e0d4f725b1,mobile,SM-J710MN Build/MMB29K,,chrome 62.0 for android,,5,4,4,0.25
DP-6b02f535fb4a2084,mobile,SM-N910T Build/MMB29M,Android 6.0.1,chrome 63.0 for android,2560x1440,5,5,5,0.2
DP-6b09edec8d1ae0d8,mobile,XT1060,Android,chrome 63.0 for android,1280x720,1,1,1,1.0
DP-6b0a9dfe063c2b18,desktop,,Linux,chrome 62.0,1920x1200,1,1,1,1.0
DP-6b1312c3e593a1b2,mobile,SM-T560 Build/KTU84P,,chrome 63.0 for android,,19,8,8,0.125
DP-6b19700d70a5574b,mobile,VS986 Build/MRA58K,Android 6.0,chrome 63.0 for android,2560x1440,3,2,2,0.5
DP-6b1de609c1b75298,desktop,MacOS,Mac OS X 10_12_6,safari 11.0,2880x1800,15,10,10,0.1
DP-6b21323d78d151f7,mobile,SM-J701M Build/NRD90M,,chrome 62.0 for android,,2,2,2,0.5
DP-6b26d0f4c7dde576,desktop,MacOS,Mac OS X 10_13_5,safari 11.0,2560x1600,1,1,1,1.0
DP-6b26d32ea540e88e,desktop,Windows,Windows 10,chrome 66.0,1600x900,78,55,55,0.01818181818181818
DP-6b29d79c3df60fd7,mobile,LG-H650 Build/MRA58K,,chrome 63.0 for android,,6,4,4,0.25
DP-6b2de1c47b15d4e8,mobile,SM-J700M Build/MMB29K,,chrome 59.0 for android,,17,7,7,0.14285714285714285
DP-6b2fc40ce38743b6,desktop,,Linux,chrome generic,2961x1442,8,4,4,0.25
DP-6b3eb074b48ee4bd,desktop,Windows,Windows 10,opera 49.0,1600x900,1,1,1,1.0
DP-6b3f1ec45da5370d,desktop,rv:49.0,Windows 7,firefox,1366x768,1,1,1,1.0
DP-6b3f3b22ffea02d2,mobile,HTC Desire 10 lifestyle Build/MMB29M,,chrome 66.0 for android,,11,5,5,0.2
DP-6b4172797bf2d506,desktop,ALCATEL,,chrome generic,,1,1,1,1.0
DP-6b4722674c3b45d6,desktop,Windows,Windows Vista,firefox 52.0,1280x720,3,1,1,1.0
DP-6b48f41acd10308a,mobile,SM-G935T Build/NRD90M,Android 7.0,chrome 63.0 for android,2562x1442,1,1,1,1.0
DP-6b4db748db57e1e2,mobile,LG-K200 Build/MXB48T,,chrome 63.0 for android,,23,15,15,0.06666666666666667
DP-6b66b739d22d28fc,mobile,SM-A320Y Build/NRD90M,,chrome 63.0 for android,,6,4,4,0.25
DP-6b797c14a8182048,mobile,SAMSUNG SM-G900T Build/MMB29M,Android 6.0.1,samsung browser generic,1920x1080,1,1,1,1.0
DP-6b87ba694824e79a,desktop,rv:51.0,Windows 10,firefox,1920x1080,2,2,2,0.5
DP-6b88ff8610010461,mobile,SAMSUNG SM-G930T Build/NRD90M,Android 7.0,samsung browser 6.2,2560x1440,1,1,1,1.0
DP-6b8ae74f92e8c1ce,mobile,SM-G955U1 Build/NRD90M,,chrome 63.0 for android,,2,2,2,0.5
DP-6b8d0c44f46aba44,desktop,rv:33.0,,firefox,,2,2,2,0.5
DP-6b94582c355ff35c,desktop,MacOS,Mac OS X 10_9_5,safari 9.0,2880x1800,1,1,1,1.0
DP-6b9dbbc3ec15df3e,mobile,SM-G950U1 Build/NRD90M,Android 7.0,chrome 60.0 for android,2220x1080,1,1,1,1.0
DP-6ba0c244311cc862,mobile,D5803 Build/23.5.A.1.291,,chrome generic for android,,1,1,1,1.0
DP-6ba30c7ec2ef945d,mobile,SM-T377W,Android 6.0.1,chrome 62.0 for android,,1,1,1,1.0
DP-6bb335d15f6e1c5e,mobile,SAMSUNG,Android 5.1.1,chrome generic,2562x1442,1,1,1,1.0
DP-6bb6fd0e0e8528ab,desktop,MacOS,Mac OS X 10_12_3,chrome 59.0,1440x900,1,1,1,1.0
DP-6bbffcedefb225dc,desktop,Windows,Windows 10,chrome generic,960x640,1,1,1,1.0
DP-6bc86a8547e24b1b,mobile,SAMSUNG-SM-G928A Build/NRD90M,Android 7.0,chrome 62.0 for android,,1,1,1,1.0
DP-6bcc6d9ec3391fc9,desktop,MacOS,Mac OS X 10_12_3,chrome 64.0,2560x1440,1,1,1,1.0
DP-6bcdbd063516e24b,desktop,MacOS,Mac OS X 10_11_4,chrome 63.0,2560x1600,6,6,6,0.16666666666666666
DP-6be1745929d632e7,mobile,SM-G935F Build/MMB29K,,chrome generic for android,,2,1,1,1.0
DP-6be65445bb21345e,desktop,MacOS,Mac OS X 10_10_5,chrome 64.0,1280x800,5,4,4,0.25
DP-6c043c96ff161272,mobile,ALCATEL ONE TOUCH 7047A Build/JDQ39,,chrome,,1,1,1,1.0
DP-6c08ec339699b726,mobile,LGUS215 Build/NRD90U,Android 7.0,chrome 61.0 for android,1280x720,1,1,1,1.0
DP-6c0e1a94184c20e6,mobile,LG-H850,,chrome 59.0 for android,,1,1,1,1.0
DP-6c0e1f03f9b942f4,mobile,Moto G Play Build/MPIS24.241-15.3-7,,chrome 62.0 for android,,7,5,5,0.2
DP-6c119deb0e841bca,mobile,SM-T580 Build/NRD90M,Android 7.0,chrome 63.0 for android,,1,1,1,1.0
DP-6c1f9b30808d249d,mobile,Lenovo TB-X103F Build/LenovoTB-X103F,Android 6.0.1,chrome 59.0 for android,1280x800,2,1,1,1.0
DP-6c221d1190d20140,mobile,LGUS215 Build/NRD90U,Android 7.0,chrome generic for android,1280x720,1,1,1,1.0
DP-6c2b5aadf9d9d9df,mobile,iOS Device,iOS 11.3.0,chrome 66.0 for ios,2436x1125,4,2,2,0.5
DP-6c30b1c5c0337171,mobile,SAMSUNG,Android 5.0,chrome generic,1920x1080,5,2,2,0.5
DP-6c35aafcb7c44989,mobile,Pixel XL Build/OPM1.171019.016,Android 8.1.0,chrome generic for android,2562x1442,1,1,1,1.0
DP-6c3f17e4605309ff,mobile,Hisense F102 Build/NRD90M,,chrome 64.0 for android,,7,2,2,0.5
DP-6c4156b6074dae04,mobile,Hisense L675 PRO Build/NRD90M,,chrome 63.0 for android,,3,3,3,0.3333333333333333
DP-6c45512be2745484,mobile,SM-T713 Build/NRD90M,Android 7.0,chrome 63.0 for android,2048x1536,2,2,2,0.5
DP-6c48a171058d3f9a,desktop,GT-I8190L Build/JZO54K,,chrome generic,,4,2,2,0.5
DP-6c4a550a14612f7d,desktop,MacOS,Mac OS X 10_11_3,chrome 59.0,1440x900,1,1,1,1.0
DP-6c5a3a10da2cf4a0,desktop,rv:59.0,Mac OS X 10.11,firefox 59.0,1920x1080,3,2,2,0.5
DP-6c5b109bacab43f9,desktop,Windows,Windows 7,firefox 60.0,1600x900,5,3,3,0.3333333333333333
DP-6c693580efe2a3ff,desktop,MacOS,Mac OS X 10_11_3,chrome 60.0,1280x800,1,1,1,1.0
DP-6c6f0ef553d404f5,mobile,916,,chrome 59.0 for android,,1,1,1,1.0
DP-6c83525718b1045f,desktop,MacOS,Mac OS X 10_11_4,chrome 65.0,2560x1600,1,1,1,1.0
DP-6c8897bad8d8d2d5,desktop,Windows,Windows 10,chrome generic,3200x1800,1,1,1,1.0
DP-6c8944e926321828,mobile,SAMSUNG-SM-G900A Build/MMB29M,Android 6.0.1,chrome 60.0 for android,1920x1080,1,1,1,1.0
DP-6c9abdf6f51d57d9,mobile,E2306 Build/26.3.A.1.33,,chrome 62.0 for android,,1,1,1,1.0
DP-6ca63365933447f2,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2732x2048,3,2,2,0.5
DP-6ca695d745112b36,mobile,SAMSUNG SM-G530T Build/LMY47X,Android 5.1.1,other,960x540,3,3,3,0.3333333333333333
DP-6cad7590c994cc3c,mobile,Blade V6 Max Build/MRA58K,,chrome 58.0 for android,,3,1,1,1.0
DP-6cb54c3a096a9eb3,mobile,5080A Build/MRA58K,,chrome 60.0 for android,,1,1,1,1.0
DP-6cb7585da1aead46,mobile,SAMSUNG-SM-G930A Build/NRD90M,Android 7.0,chrome 63.0 for android,1920x1080,32,23,23,0.043478260869565216
DP-6ccdca51a419eeb4,mobile,SM-J105B Build/LMY47V,,chrome 64.0 for android,,1,1,1,1.0
DP-6cd1ce60b10fb6e6,mobile,SM-G928T Build/NRD90M,Android 7.0,chrome generic for android,1921x1081,1,1,1,1.0
DP-6cd23511e81bb52a,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1768x992,1,1,1,1.0
DP-6ce954f7b6ede038,mobile,SAMSUNG SM-A510F Build/NRD90M,,samsung browser 6.4,,3,1,1,1.0
DP-6cea75a9e86a73b7,desktop,rv:58.0,Windows 7,firefox 58.0,1280x1024,1,1,1,1.0
DP-6d096f47833e582a,mobile,,Android,chrome generic,1920x1080,8,2,2,0.5
DP-6d118a68d4e762bc,mobile,CPH1723,Android 7.1.1,chrome 66.0 for android,2160x1080,2,1,1,1.0
DP-6d11bc176fd7c7d3,mobile,Z983 Build/NMF26F,Android 7.1.1,chrome 63.0 for android,1920x1080,1,1,1,1.0
DP-6d26a9f21c7ace19,desktop,MacOS,Mac OS X 10_12_1,chrome 63.0,1920x1080,1,1,1,1.0
DP-6d3af844660bf8b9,desktop,Trident/7.0,Windows 8.1,ie 11.0 for desktop,1366x768,84,53,53,0.018867924528301886
DP-6d41bd7b1e544117,desktop,Windows,Windows 10,chrome 62.0,1152x864,7,4,4,0.25
DP-6d4bd484cc14b6b6,mobile,SM-T377V Build/NMF26X,Android 7.1.1,chrome 61.0 for android,,1,1,1,1.0
DP-6d5b979bd90a6f32,desktop,rv:57.0,Mac OS X 10.10,firefox 57.0,1920x1080,15,15,15,0.06666666666666667
DP-6d5eaad3d5a27b14,desktop,Windows,,chrome 58.0,,15,8,8,0.125
DP-6d6058b8f3401b68,mobile,XT1635-02,,chrome 64.0 for android,,1,1,1,1.0
DP-6d64f50ed2267aa1,desktop,MacOS,Mac OS X 10_10_5,chrome 66.0,2880x1800,2,2,2,0.5
DP-6d6f484b0abc9e3c,mobile,HTC One M9 Build/NRD90M,,chrome 64.0 for android,,4,4,4,0.25
DP-6d7d319b8920198f,mobile,SM-N950U Build/R16NW,Android 8.0.0,chrome 65.0 for android,2961x1442,1,1,1,1.0
DP-6d815cdc2a8dcc21,mobile,SM-G935T Build/NRD90M,,chrome 65.0 for android,,2,2,2,0.5
DP-6d8ccb43045b4371,desktop,MacOS,Mac OS X 10_11_6,safari generic,2560x1600,194,119,119,0.008403361344537815
DP-6d9282e53d7caeee,mobile,HTCD100LVWPP,Android,chrome 65.0 for android,960x540,4,1,1,1.0
DP-6d92e1979299b83b,mobile,FIG-LX3 Build/HUAWEIFIG-LX3,,chrome 66.0 for android,,8,7,7,0.14285714285714285
DP-6d9586cbe45f4332,mobile,VTR-L29,,chrome 63.0 for android,,2,2,2,0.5
DP-6d979ce9ebe1d69a,desktop,rv:58.0,Windows 10,firefox,1440x900,1,1,1,1.0
DP-6d9d513f2074bfab,mobile,LG-H840 Build/MMB29M,,chrome 65.0 for android,,8,7,7,0.14285714285714285
DP-6dbdd449590852fe,mobile,LG-K428 Build/NRD90U,Android 7.0,chrome 63.0 for android,1280x720,2,2,2,0.5
DP-6dc00c566bf71452,mobile,AERIAL,,chrome 60.0 for android,,1,1,1,1.0
DP-6dc8a0654ee22369,mobile,X78,,chrome 66.0 for android,,1,1,1,1.0
DP-6dd4a813dfbac4fc,mobile,SM-J327T1 Build/NRD90M,,chrome 63.0 for android,,2,2,2,0.5
DP-6dd95b2bfc0d0a34,mobile,831C,Android 6.0,chrome 63.0 for android,1920x1080,1,1,1,1.0
DP-6dfce1ca8aff0988,desktop,MDDRJS,Windows 7,ie 11.0 for desktop,1024x768,31,22,22,0.045454545454545456
DP-6dfd9c910d0f7976,desktop,MacOS,Mac,chrome 63.0,1920x1080,6,6,6,0.16666666666666666
