card_id,card1_num,customer_id
C07407-K1,10323,C07407
C07408-K1,11080,C07408
C07409-K1,18617,C07409
C07410-K1,14740,C07410
C07411-K1,19527,C07411
C07412-K1,15467,C07412
C07413-K1,10806,C07413
C07414-K1,21372,C07414
C07415-K1,23426,C07415
C07416-K1,18771,C07416
C07417-K1,22379,C07417
C07418-K1,15468,C07418
C07419-K1,14654,C07419
C07420-K1,11903,C07420
C07421-K1,16654,C07421
C07422-K1,22880,C07422
C07423-K1,13245,C07423
C07424-K1,11406,C07424
C07425-K1,10817,C07425
C07426-K1,22169,C07426
C07427-K1,21517,C07427
C07428-K1,15985,C07428
C07429-K1,20569,C07429
C07430-K1,18522,C07430
C07431-K1,12061,C07431
C07432-K1,18644,C07432
C07433-K1,18614,C07433
C07434-K1,23273,C07434
C07435-K1,12500,C07435
C07436-K1,17293,C07436
C07437-K1,16568,C07437
C07438-K1,11969,C07438
C07439-K1,17136,C07439
C07440-K1,13009,C07440
C07441-K1,15280,C07441
C07442-K1,19721,C07442
C07443-K1,11605,C07443
C07444-K1,16941,C07444
C07445-K1,13186,C07445
C07446-K1,13598,C07446
C07447-K1,17793,C07447
C07448-K1,18905,C07448
C07449-K1,21804,C07449
C07450-K1,14339,C07450
C07451-K1,18675,C07451
C07452-K1,20897,C07452
C07453-K1,22599,C07453
C07454-K1,10400,C07454
C07455-K1,19858,C07455
C07456-K1,19826,C07456
C07457-K1,11409,C07457
C07458-K1,14924,C07458
C07459-K1,21026,C07459
C07460-K1,11325,C07460
C07461-K1,19496,C07461
C07462-K1,19231,C07462
C07463-K1,14299,C07463
C07464-K1,15374,C07464
C07465-K1,10180,C07465
C07466-K2,20183,C07466
C07467-K1,13403,C07467
C07468-K1,12257,C07468
C07469-K1,18108,C07469
C07470-K1,13053,C07470
C07471-K1,22004,C07471
C07472-K1,17508,C07472
C07473-K1,13615,C07473
C07474-K1,15601,C07474
C07475-K1,18813,C07475
C07476-K1,15728,C07476
C07477-K1,14367,C07477
C07478-K1,13905,C07478
C07479-K1,11297,C07479
C07480-K1,20824,C07480
C07481-K1,17539,C07481
C07482-K1,17020,C07482
C07483-K1,17623,C07483
C07484-K1,20877,C07484
C07485-K1,16003,C07485
C07486-K1,18837,C07486
C07487-K1,12963,C07487
C07488-K1,18243,C07488
C07489-K1,18716,C07489
C07490-K1,12487,C07490
C07491-K1,14309,C07491
C07492-K1,12522,C07492
C07493-K1,19464,C07493
C07494-K1,22396,C07494
C07495-K1,15744,C07495
C07496-K1,22582,C07496
C07497-K1,22302,C07497
C07498-K1,17115,C07498
C07499-K1,20231,C07499
C07500-K1,20124,C07500
C07501-K1,11440,C07501
C07502-K1,17419,C07502
C07503-K1,21930,C07503
C07504-K1,22533,C07504
C07505-K1,13515,C07505
C07506-K1,15704,C07506
C07507-K1,15308,C07507
C07508-K2,19950,C07508
C07509-K1,15452,C07509
C07510-K1,18333,C07510
C07511-K1,16075,C07511
C07512-K1,15363,C07512
C07513-K1,20756,C07513
C07514-K1,13489,C07514
C07515-K1,11076,C07515
C07516-K1,23072,C07516
C07517-K1,20403,C07517
C07518-K2,10546,C07518
C07519-K1,22719,C07519
C07520-K1,22675,C07520
C07521-K1,14395,C07521
C07522-K1,21828,C07522
C07523-K1,19549,C07523
C07524-K1,19493,C07524
C07525-K1,20398,C07525
C07526-K1,16183,C07526
C07527-K1,10707,C07527
C07528-K1,17297,C07528
C07529-K1,21256,C07529
C07530-K1,20898,C07530
C07531-K1,18460,C07531
C07532-K1,21739,C07532
C07533-K1,14210,C07533
C07534-K1,12078,C07534
C07535-K1,16141,C07535
C07536-K1,14461,C07536
C07537-K1,23501,C07537
C07538-K1,14002,C07538
C07539-K1,13928,C07539
C07540-K1,20089,C07540
C07541-K1,20313,C07541
C07542-K1,18596,C07542
C07543-K1,12709,C07543
C07544-K1,10084,C07544
C07545-K1,19229,C07545
C07546-K1,19880,C07546
C07547-K1,22470,C07547
C07548-K1,21885,C07548
C07549-K1,15866,C07549
C07550-K1,13553,C07550
C07551-K1,12048,C07551
C07552-K1,22329,C07552
C07553-K1,15417,C07553
C07554-K1,18820,C07554
C07555-K1,15393,C07555
C07556-K1,16795,C07556
C07557-K1,19661,C07557
C07558-K2,21171,C07558
C07559-K1,17837,C07559
C07560-K1,15294,C07560
C07561-K1,16325,C07561
C07562-K2,11735,C07562
C07563-K1,16922,C07563
C07564-K1,22235,C07564
C07565-K1,10990,C07565
C07566-K1,10732,C07566
C07567-K1,11006,C07567
C07568-K1,13055,C07568
C07569-K1,11011,C07569
C07570-K1,12965,C07570
C07571-K1,19786,C07571
C07572-K1,21345,C07572
C07573-K1,23546,C07573
C07574-K1,18001,C07574
C07575-K1,18390,C07575
C07576-K1,19840,C07576
C07577-K1,23061,C07577
C07578-K1,19149,C07578
C07579-K1,19199,C07579
C07580-K1,22688,C07580
C07581-K1,12237,C07581
C07582-K1,11859,C07582
C07583-K1,18233,C07583
C07584-K1,16020,C07584
C07585-K1,18755,C07585
C07586-K1,14114,C07586
C07587-K1,18407,C07587
C07588-K1,17703,C07588
C07589-K1,10640,C07589
C07590-K1,11890,C07590
C07591-K1,23379,C07591
C07592-K1,12407,C07592
C07593-K1,10097,C07593
C07594-K1,16394,C07594
C07595-K1,22626,C07595
C07596-K1,14442,C07596
C07597-K1,19301,C07597
C07598-K1,17015,C07598
C07599-K1,13309,C07599
C07600-K1,11460,C07600
C07601-K1,12243,C07601
C07602-K1,19344,C07602
C07603-K1,15735,C07603
C07604-K1,14532,C07604
C07605-K1,10721,C07605
C07606-K1,18455,C07606
C07607-K1,22535,C07607
C07608-K1,23012,C07608
C07609-K1,14819,C07609
C07610-K1,21980,C07610
C07611-K1,21125,C07611
C07612-K1,17847,C07612
C07613-K1,21579,C07613
C07614-K2,23253,C07614
C07615-K1,10215,C07615
C07616-K1,10247,C07616
C07617-K1,13595,C07617
C07618-K1,20097,C07618
C07619-K1,16382,C07619
C07620-K1,23163,C07620
C07621-K1,19261,C07621
C07622-K1,13081,C07622
C07623-K1,11707,C07623
C07624-K1,14216,C07624
C07625-K1,14553,C07625
C07626-K1,13712,C07626
C07627-K1,15591,C07627
C07628-K1,15048,C07628
C07629-K1,19173,C07629
C07630-K1,21466,C07630
C07631-K1,14412,C07631
C07632-K1,13062,C07632
C07633-K1,12807,C07633
C07634-K1,19828,C07634
C07635-K1,11191,C07635
C07636-K1,11336,C07636
C07637-K1,17402,C07637
C07638-K1,23519,C07638
C07639-K1,12433,C07639
C07640-K1,14396,C07640
C07641-K1,13930,C07641
C07642-K1,14195,C07642
C07643-K1,18258,C07643
C07644-K1,22242,C07644
C07645-K1,12332,C07645
C07646-K2,17080,C07646
C07647-K1,16288,C07647
C07648-K2,17784,C07648
C07649-K1,14385,C07649
C07650-K1,11327,C07650
C07651-K1,22647,C07651
C07652-K1,14449,C07652
C07653-K1,10742,C07653
C07654-K1,13088,C07654
C07655-K1,22720,C07655
C07656-K1,17902,C07656
C07657-K1,17921,C07657
C07658-K1,12794,C07658
C07659-K1,15563,C07659
C07660-K1,21690,C07660
C07661-K1,17472,C07661
C07662-K1,22603,C07662
C07663-K1,10708,C07663
C07664-K1,12494,C07664
C07665-K1,12795,C07665
C07666-K1,21947,C07666
C07667-K1,21822,C07667
C07668-K1,12899,C07668
C07669-K1,18173,C07669
C07670-K1,20904,C07670
C07671-K2,22756,C07671
C07672-K1,12673,C07672
C07673-K1,20834,C07673
C07674-K1,13801,C07674
C07675-K1,10998,C07675
C07676-K1,12471,C07676
C07677-K1,23307,C07677
C07678-K1,17204,C07678
C07679-K1,14927,C07679
C07680-K1,21759,C07680
C07681-K1,16128,C07681
C07682-K1,12207,C07682
C07683-K1,16702,C07683
C07684-K1,15403,C07684
C07685-K1,17465,C07685
C07686-K1,21232,C07686
C07687-K1,16086,C07687
C07688-K1,15863,C07688
C07689-K1,21534,C07689
C07690-K1,19459,C07690
C07691-K1,19296,C07691
C07692-K1,17972,C07692
C07693-K1,19099,C07693
C07694-K1,12260,C07694
C07695-K1,20565,C07695
C07696-K1,14242,C07696
C07697-K1,23408,C07697
C07698-K1,10652,C07698
C07699-K1,16378,C07699
C07700-K1,22665,C07700
C07701-K1,12741,C07701
C07702-K1,20260,C07702
C07703-K2,12958,C07703
C07704-K1,22846,C07704
C07705-K1,20259,C07705
C07706-K1,14486,C07706
C07707-K1,21676,C07707
C07708-K1,11571,C07708
C07709-K1,10391,C07709
C07710-K1,10925,C07710
C07711-K1,23509,C07711
C07712-K1,10375,C07712
C07713-K1,11772,C07713
C07714-K1,17729,C07714
C07715-K1,17429,C07715
C07716-K1,21915,C07716
C07717-K1,21162,C07717
C07718-K1,12634,C07718
C07719-K1,12171,C07719
C07720-K1,13122,C07720
C07721-K1,21012,C07721
C07722-K1,22496,C07722
C07723-K1,16541,C07723
C07724-K1,20906,C07724
C07725-K1,17175,C07725
C07726-K1,16162,C07726
C07727-K1,14226,C07727
C07728-K1,15647,C07728
C07729-K1,15588,C07729
C07730-K1,17309,C07730
C07731-K1,10980,C07731
C07732-K1,23258,C07732
C07733-K1,13887,C07733
C07734-K1,17515,C07734
C07735-K1,19260,C07735
C07736-K1,11837,C07736
C07737-K1,20478,C07737
C07738-K1,17352,C07738
C07739-K1,10437,C07739
C07740-K1,14928,C07740
C07741-K2,11672,C07741
C07742-K1,23112,C07742
C07743-K2,10602,C07743
C07744-K1,11713,C07744
C07745-K1,14867,C07745
C07746-K1,11740,C07746
C07747-K1,12646,C07747
C07748-K1,13853,C07748
C07749-K1,16291,C07749
C07750-K2,14562,C07750
C07751-K1,15623,C07751
C07752-K1,12185,C07752
C07753-K1,18466,C07753
C07754-K1,13785,C07754
C07755-K1,13160,C07755
C07756-K1,13719,C07756
C07757-K1,11473,C07757
C07758-K1,12924,C07758
C07759-K1,10230,C07759
C07760-K1,18462,C07760
C07761-K1,20264,C07761
C07762-K1,10169,C07762
C07763-K1,18726,C07763
C07764-K1,11317,C07764
C07765-K1,18020,C07765
C07766-K1,10327,C07766
C07767-K1,11404,C07767
C07768-K1,19089,C07768
C07769-K1,14440,C07769
C07770-K1,15954,C07770
C07771-K1,14658,C07771
C07772-K1,19852,C07772
C07773-K1,21155,C07773
C07774-K1,16329,C07774
C07775-K1,14178,C07775
C07776-K1,21248,C07776
C07777-K1,22226,C07777
C07778-K1,12411,C07778
C07779-K1,23123,C07779
C07780-K1,20324,C07780
C07781-K1,23547,C07781
C07782-K1,19378,C07782
C07783-K1,14887,C07783
C07784-K1,20909,C07784
C07785-K1,23187,C07785
C07786-K1,14175,C07786
C07787-K1,10844,C07787
C07788-K1,14071,C07788
C07789-K1,13621,C07789
C07790-K1,17197,C07790
C07791-K1,19704,C07791
C07792-K1,14386,C07792
C07793-K1,13139,C07793
C07794-K1,19820,C07794
C07795-K1,11386,C07795
C07796-K1,16495,C07796
C07797-K1,12107,C07797
C07798-K1,10040,C07798
C07799-K1,18996,C07799
C07800-K1,15761,C07800
C07801-K1,12374,C07801
C07802-K1,11555,C07802
C07803-K1,20506,C07803
C07804-K1,19653,C07804
C07805-K1,11876,C07805
C07806-K1,16803,C07806
C07807-K1,12648,C07807
C07808-K1,22965,C07808
C07809-K1,20447,C07809
C07810-K1,23327,C07810
C07811-K1,22204,C07811
C07812-K1,22327,C07812
C07813-K1,21778,C07813
C07814-K1,11634,C07814
C07815-K1,13616,C07815
C07816-K1,17356,C07816
C07817-K1,13925,C07817
C07818-K1,22744,C07818
C07819-K1,17971,C07819
C07820-K1,13475,C07820
C07821-K1,21028,C07821
C07822-K1,14838,C07822
C07823-K1,19142,C07823
C07824-K1,15259,C07824
C07825-K1,17246,C07825
C07826-K1,21609,C07826
C07827-K1,19408,C07827
C07828-K1,19864,C07828
C07829-K1,10241,C07829
C07830-K1,12700,C07830
C07831-K1,10064,C07831
C07832-K1,22649,C07832
C07833-K1,23453,C07833
C07834-K1,10810,C07834
C07835-K1,12305,C07835
C07836-K1,11640,C07836
C07837-K1,13863,C07837
C07838-K1,14130,C07838
C07839-K1,16186,C07839
C07840-K1,16112,C07840
C07841-K1,12357,C07841
C07842-K1,19042,C07842
C07843-K1,15511,C07843
C07844-K1,14017,C07844
C07845-K2,11929,C07845
C07846-K1,14687,C07846
C07847-K2,16743,C07847
C07848-K1,15122,C07848
C07849-K1,20437,C07849
C07850-K1,17100,C07850
C07851-K1,18241,C07851
C07852-K1,17720,C07852
C07853-K1,21465,C07853
C07854-K1,16569,C07854
C07855-K1,17178,C07855
C07856-K1,21943,C07856
C07857-K1,15892,C07857
C07858-K2,15913,C07858
C07859-K1,22929,C07859
C07860-K1,14177,C07860
C07861-K1,22926,C07861
C07862-K1,21199,C07862
C07863-K1,18565,C07863
C07864-K1,18067,C07864
C07865-K1,23271,C07865
C07866-K1,19885,C07866
C07867-K2,22006,C07867
C07868-K1,17647,C07868
C07869-K1,18268,C07869
C07870-K2,14350,C07870
C07871-K1,18137,C07871
C07872-K2,20400,C07872
C07873-K1,19321,C07873
C07874-K1,16168,C07874
C07875-K1,11853,C07875
C07876-K1,22587,C07876
C07877-K1,18438,C07877
C07878-K1,13852,C07878
C07879-K1,12430,C07879
C07880-K1,13369,C07880
C07881-K1,16217,C07881
C07882-K1,18602,C07882
C07883-K1,19976,C07883
C07884-K1,16578,C07884
C07885-K1,16040,C07885
C07886-K1,15351,C07886
C07887-K1,21341,C07887
C07888-K1,15144,C07888
C07889-K1,21391,C07889
C07890-K1,12639,C07890
C07891-K1,18665,C07891
C07892-K1,18024,C07892
C07893-K1,18425,C07893
C07894-K1,14011,C07894
C07895-K1,17299,C07895
C07896-K1,13439,C07896
C07897-K1,15442,C07897
C07898-K1,23252,C07898
C07899-K1,16607,C07899
C07900-K1,20338,C07900
C07901-K1,15207,C07901
C07902-K1,22068,C07902
C07903-K1,10129,C07903
C07904-K1,16080,C07904
C07905-K1,15909,C07905
C07906-K1,20006,C07906
C07907-K1,21532,C07907
C07908-K1,16780,C07908
C07909-K1,19022,C07909
C07910-K1,21205,C07910
C07911-K1,10407,C07911
C07912-K1,22543,C07912
C07913-K1,11097,C07913
C07914-K1,13516,C07914
C07915-K1,17133,C07915
C07916-K1,21436,C07916
C07917-K1,17815,C07917
C07918-K1,10991,C07918
C07919-K2,21961,C07919
C07920-K1,13219,C07920
C07921-K1,13823,C07921
C07922-K1,16140,C07922
C07923-K1,13757,C07923
C07924-K1,12458,C07924
C07925-K1,20763,C07925
C07926-K1,18440,C07926
C07927-K1,13662,C07927
C07928-K1,10726,C07928
C07929-K1,16010,C07929
C07930-K1,11111,C07930
C07931-K1,10446,C07931
C07932-K1,11183,C07932
C07933-K1,22473,C07933
C07934-K1,17432,C07934
C07935-K1,14732,C07935
C07936-K2,23194,C07936
C07937-K1,16882,C07937
C07938-K1,16243,C07938
C07939-K1,20700,C07939
C07940-K1,11130,C07940
C07941-K1,19339,C07941
C07942-K1,14701,C07942
C07943-K1,17438,C07943
C07944-K1,14171,C07944
C07945-K1,19346,C07945
C07946-K1,18773,C07946
C07947-K1,19856,C07947
C07948-K1,18935,C07948
C07949-K1,13375,C07949
C07950-K1,10659,C07950
C07951-K1,17918,C07951
C07952-K1,12485,C07952
C07953-K1,17934,C07953
C07954-K1,12938,C07954
C07955-K1,15628,C07955
C07956-K1,19922,C07956
C07957-K1,15877,C07957
C07958-K1,12863,C07958
C07959-K1,19982,C07959
C07960-K1,20208,C07960
C07961-K1,17376,C07961
C07962-K1,19215,C07962
C07963-K1,22192,C07963
C07964-K1,11678,C07964
C07965-K1,12974,C07965
C07966-K1,20228,C07966
C07967-K1,11432,C07967
C07968-K1,19358,C07968
C07969-K1,21722,C07969
C07970-K1,11318,C07970
C07971-K1,14828,C07971
C07972-K1,21362,C07972
C07973-K1,11839,C07973
C07974-K1,16037,C07974
C07975-K1,13270,C07975
C07976-K1,20250,C07976
C07977-K1,20056,C07977
C07978-K1,22001,C07978
C07979-K1,19391,C07979
C07980-K1,13083,C07980
C07981-K1,22103,C07981
C07982-K1,15200,C07982
C07983-K1,20170,C07983
C07984-K1,14690,C07984
C07985-K1,15903,C07985
C07986-K1,12787,C07986
C07987-K2,11539,C07987
C07988-K1,12219,C07988
C07989-K1,23092,C07989
C07990-K1,14798,C07990
C07991-K1,18469,C07991
C07992-K1,12695,C07992
C07993-K1,13796,C07993
C07994-K1,17287,C07994
C07995-K1,12037,C07995
C07996-K1,20167,C07996
C07997-K1,21812,C07997
C07998-K1,16905,C07998
C07999-K1,21138,C07999
C08000-K1,12028,C08000
C08001-K1,19445,C08001
C08002-K1,11390,C08002
C08003-K1,16260,C08003
C08004-K1,13759,C08004
C08005-K1,20107,C08005
C08006-K1,20441,C08006
C08007-K1,21135,C08007
C08008-K1,12223,C08008
C08009-K1,17436,C08009
C08010-K1,14841,C08010
C08011-K1,15337,C08011
C08012-K1,18791,C08012
C08013-K1,16966,C08013
C08014-K1,14891,C08014
C08015-K1,16210,C08015
C08016-K1,20795,C08016
C08017-K1,17888,C08017
C08018-K1,12725,C08018
C08019-K1,21986,C08019
C08020-K1,13437,C08020
C08021-K1,16906,C08021
C08022-K1,21063,C08022
C08023-K1,18235,C08023
C08024-K1,16297,C08024
C08025-K1,15106,C08025
C08026-K1,17166,C08026
C08027-K1,12346,C08027
C08028-K1,11264,C08028
C08029-K1,18110,C08029
C08030-K1,11188,C08030
C08031-K1,11704,C08031
C08032-K1,13351,C08032
C08033-K1,16268,C08033
C08034-K1,19560,C08034
C08035-K1,13833,C08035
C08036-K1,15983,C08036
C08037-K1,11757,C08037
C08038-K1,21923,C08038
C08039-K1,15644,C08039
C08040-K1,21446,C08040
C08041-K1,11405,C08041
C08042-K1,12467,C08042
C08043-K1,13294,C08043
C08044-K1,13975,C08044
C08045-K1,16716,C08045
C08046-K1,17716,C08046
C08047-K1,10650,C08047
C08048-K1,16741,C08048
C08049-K1,23276,C08049
C08050-K1,21497,C08050
C08051-K1,19044,C08051
C08052-K1,19716,C08052
C08053-K1,11894,C08053
C08054-K1,12689,C08054
C08055-K1,12716,C08055
C08056-K1,12331,C08056
C08057-K1,11864,C08057
C08058-K1,11758,C08058
C08059-K1,16012,C08059
C08060-K1,13771,C08060
C08061-K1,18963,C08061
C08062-K1,18592,C08062
C08063-K1,19352,C08063
C08064-K1,18360,C08064
C08065-K1,12897,C08065
C08066-K1,22652,C08066
C08067-K1,16912,C08067
C08068-K1,18367,C08068
C08069-K1,10176,C08069
C08070-K1,13758,C08070
C08071-K1,22445,C08071
C08072-K1,11906,C08072
C08073-K1,13950,C08073
C08074-K1,10666,C08074
C08075-K1,12187,C08075
C08076-K1,17609,C08076
C08077-K1,23314,C08077
C08078-K1,15008,C08078
C08079-K1,18301,C08079
C08080-K1,20494,C08080
C08081-K1,20444,C08081
C08082-K1,22823,C08082
C08083-K1,11608,C08083
C08084-K1,23136,C08084
C08085-K1,20797,C08085
C08086-K1,20149,C08086
C08087-K1,19620,C08087
C08088-K1,15050,C08088
C08089-K1,12729,C08089
C08090-K1,12541,C08090
C08091-K1,22500,C08091
C08092-K1,18411,C08092
C08093-K1,16381,C08093
C08094-K1,19349,C08094
C08095-K1,20023,C08095
C08096-K1,19584,C08096
C08097-K1,15752,C08097
C08098-K1,16730,C08098
C08099-K1,18009,C08099
C08100-K1,20064,C08100
C08101-K1,13799,C08101
C08102-K1,15646,C08102
C08103-K1,16781,C08103
C08104-K1,17615,C08104
C08105-K1,14454,C08105
C08106-K1,21429,C08106
C08107-K1,14501,C08107
C08108-K1,10886,C08108
C08109-K1,11489,C08109
C08110-K1,16942,C08110
C08111-K1,17897,C08111
C08112-K2,17774,C08112
C08113-K1,12077,C08113
C08114-K1,16335,C08114
C08115-K1,14104,C08115
C08116-K1,22494,C08116
C08117-K1,11352,C08117
C08118-K1,11500,C08118
C08119-K1,19423,C08119
C08120-K1,14465,C08120
C08121-K1,22049,C08121
C08122-K1,11012,C08122
C08123-K1,16306,C08123
C08124-K1,18008,C08124
C08125-K1,15108,C08125
C08126-K1,10767,C08126
C08127-K1,11644,C08127
C08128-K1,15077,C08128
C08129-K1,13070,C08129
C08130-K1,17457,C08130
C08131-K1,14852,C08131
C08132-K1,13384,C08132
C08133-K1,19004,C08133
C08134-K1,16776,C08134
C08135-K1,22002,C08135
C08136-K1,11350,C08136
C08137-K1,17017,C08137
C08138-K1,15024,C08138
C08139-K1,22805,C08139
C08140-K1,18197,C08140
C08141-K1,11102,C08141
C08142-K1,20702,C08142
C08143-K1,13829,C08143
C08144-K1,13060,C08144
C08145-K1,19273,C08145
C08146-K1,17990,C08146
C08147-K1,20562,C08147
C08148-K1,15066,C08148
C08149-K1,21033,C08149
C08150-K1,21659,C08150
C08151-K1,11511,C08151
C08152-K1,12067,C08152
C08153-K1,21700,C08153
C08154-K1,22219,C08154
C08155-K1,19062,C08155
C08156-K1,21129,C08156
C08157-K1,14024,C08157
C08158-K1,14142,C08158
C08159-K1,20974,C08159
C08160-K1,14117,C08160
C08161-K1,19170,C08161
C08162-K1,11430,C08162
C08163-K1,11790,C08163
C08164-K1,14911,C08164
C08165-K1,10432,C08165
C08166-K1,15042,C08166
C08167-K1,12453,C08167
C08168-K1,14246,C08168
C08169-K1,13077,C08169
C08170-K1,15862,C08170
C08171-K1,14711,C08171
C08172-K1,15165,C08172
C08173-K1,13457,C08173
C08174-K1,18047,C08174
C08175-K1,12694,C08175
C08176-K1,12112,C08176
C08177-K1,19766,C08177
C08178-K1,17600,C08178
C08179-K1,18748,C08179
C08180-K1,21385,C08180
C08181-K1,12559,C08181
C08182-K1,11219,C08182
C08183-K1,21801,C08183
C08184-K1,14203,C08184
C08185-K1,13878,C08185
C08186-K1,15107,C08186
C08187-K1,11018,C08187
C08188-K1,14467,C08188
C08189-K1,12608,C08189
C08190-K2,20483,C08190
C08191-K1,12218,C08191
C08192-K1,22499,C08192
C08193-K1,14097,C08193
C08194-K1,22967,C08194
C08195-K1,12379,C08195
C08196-K1,14845,C08196
C08197-K1,21779,C08197
C08198-K1,18207,C08198
C08199-K1,23532,C08199
C08200-K1,20339,C08200
C08201-K1,11187,C08201
C08202-K1,21604,C08202
C08203-K1,23331,C08203
C08204-K1,22989,C08204
C08205-K1,17900,C08205
C08206-K2,12038,C08206
C08207-K1,23399,C08207
C08208-K1,18200,C08208
C08209-K1,22798,C08209
C08210-K1,22110,C08210
C08211-K1,20440,C08211
C08212-K1,11397,C08212
C08213-K1,10654,C08213
C08214-K1,21266,C08214
C08215-K1,14421,C08215
C08216-K1,16699,C08216
C08217-K1,18327,C08217
C08218-K1,14224,C08218
C08219-K1,20990,C08219
C08220-K1,17549,C08220
C08221-K1,12883,C08221
C08222-K1,18751,C08222
C08223-K1,15919,C08223
C08224-K1,15859,C08224
C08225-K1,16211,C08225
C08226-K1,18375,C08226
C08227-K1,21092,C08227
C08228-K1,23513,C08228
C08229-K1,14520,C08229
C08230-K1,10199,C08230
C08231-K1,22884,C08231
C08232-K1,21220,C08232
C08233-K1,21121,C08233
C08234-K1,17050,C08234
C08235-K1,11118,C08235
C08236-K1,16160,C08236
C08237-K1,10609,C08237
C08238-K1,23299,C08238
C08239-K1,22513,C08239
C08240-K1,15141,C08240
C08241-K1,11868,C08241
C08242-K1,21160,C08242
C08243-K1,12345,C08243
C08244-K1,21878,C08244
C08245-K1,12318,C08245
C08246-K1,19734,C08246
C08247-K1,21657,C08247
C08248-K1,17034,C08248
C08249-K1,21141,C08249
C08250-K1,20327,C08250
C08251-K1,17037,C08251
C08252-K1,17495,C08252
C08253-K1,22139,C08253
C08254-K1,11114,C08254
C08255-K1,17676,C08255
C08256-K2,20853,C08256
C08257-K1,10795,C08257
C08258-K1,17529,C08258
C08259-K1,20534,C08259
C08260-K1,14999,C08260
C08261-K1,19659,C08261
C08262-K1,21908,C08262
C08263-K1,11543,C08263
C08264-K1,14538,C08264
C08265-K1,20352,C08265
C08266-K1,16343,C08266
C08267-K1,10302,C08267
C08268-K1,17818,C08268
C08269-K1,21754,C08269
C08270-K1,18616,C08270
C08271-K1,20579,C08271
C08272-K1,15498,C08272
C08273-K1,18924,C08273
C08274-K1,22449,C08274
C08275-K1,16289,C08275
C08276-K1,21103,C08276
C08277-K1,21846,C08277
C08278-K1,18861,C08278
C08279-K1,14456,C08279
C08280-K1,11595,C08280
C08281-K2,21379,C08281
C08282-K1,14801,C08282
C08283-K1,23451,C08283
C08284-K1,19383,C08284
C08285-K1,14778,C08285
C08286-K1,10586,C08286
C08287-K1,18138,C08287
C08288-K1,11075,C08288
C08289-K1,10764,C08289
C08290-K2,13596,C08290
C08291-K1,19417,C08291
C08292-K1,16564,C08292
C08293-K1,20694,C08293
C08294-K1,19875,C08294
C08295-K1,10678,C08295
C08296-K1,19921,C08296
C08297-K1,21368,C08297
C08298-K1,14578,C08298
C08299-K1,13026,C08299
C08300-K1,17829,C08300
C08301-K1,19093,C08301
C08302-K1,23343,C08302
C08303-K1,10789,C08303
C08304-K1,14400,C08304
C08305-K1,19699,C08305
C08306-K1,20214,C08306
C08307-K1,12991,C08307
C08308-K1,19697,C08308
C08309-K1,10201,C08309
C08310-K1,11950,C08310
C08311-K1,17652,C08311
C08312-K1,11412,C08312
C08313-K1,18690,C08313
C08314-K1,23332,C08314
C08315-K1,17683,C08315
C08316-K1,21405,C08316
C08317-K1,13215,C08317
C08318-K1,10815,C08318
C08319-K1,15241,C08319
C08320-K1,13289,C08320
C08321-K1,11668,C08321
C08322-K1,16487,C08322
C08323-K1,12393,C08323
C08324-K1,11442,C08324
C08325-K1,21859,C08325
C08326-K1,17285,C08326
C08327-K1,11599,C08327
C08328-K1,13356,C08328
C08329-K1,17573,C08329
C08330-K1,20217,C08330
C08331-K1,17261,C08331
C08332-K1,19095,C08332
C08333-K1,22142,C08333
C08334-K1,11660,C08334
C08335-K1,20560,C08335
C08336-K1,10100,C08336
C08337-K1,21088,C08337
C08338-K1,18328,C08338
C08339-K1,19305,C08339
C08340-K1,21746,C08340
C08341-K1,22401,C08341
C08342-K1,20436,C08342
C08343-K1,19447,C08343
C08344-K1,10074,C08344
C08345-K1,21847,C08345
C08346-K1,19102,C08346
C08347-K1,12659,C08347
C08348-K1,11133,C08348
C08349-K1,11369,C08349
C08350-K1,13779,C08350
C08351-K1,16145,C08351
C08352-K1,10735,C08352
C08353-K1,11358,C08353
C08354-K1,21555,C08354
C08355-K1,22990,C08355
C08356-K1,21137,C08356
C08357-K1,15328,C08357
C08358-K1,11572,C08358
C08359-K1,22158,C08359
C08360-K1,15691,C08360
C08361-K1,23180,C08361
C08362-K1,21269,C08362
C08363-K1,20838,C08363
C08364-K1,16641,C08364
